Serial Time All Floors - All Directions - All PGs
Intensity,Real 1,Real 2,Real 3,Real 4,Real 5,Real 6,Real 7,Real 8,Real 9,Real 10,Real 11,Real 12,Real 13,Real 14,Real 15,Real 16,Real 17,Real 18,Real 19,Real 20,Real 21,Real 22,Real 23,Real 24,Real 25,Real 26,Real 27,Real 28,Real 29,Real 30,Real 31,Real 32,Real 33,Real 34,Real 35,Real 36,Real 37,Real 38,Real 39,Real 40,Real 41,Real 42,Real 43,Real 44,Real 45,Real 46,Real 47,Real 48,Real 49,Real 50
21,332.140989815353,360.526955775571,353.189512254163,359.021739425797,374.577887677741,369.81295779032,370.12521223264,366.21739217952,350.490641497238,367.500381862802,360.748496431708,339.565830253213,348.855394490117,364.628495232438,1800,366.848468507551,358.021778482562,359.067795223338,373.55084956934,342.168759969447,380.502885302937,372.729881921832,349.393256129085,363.18075148855,337.960120223278,256.424681241352,340.257785702225,360.0545110977,373.616579163929,379.242599951446,1800,1800,339.459766211334,362.218211510142,397.079896817143,331.619438594309,1800,314.296719448626,363.860725917036,353.532975129386,376.828384389773,355.731475266654,353.36178649972,304.759532984311,369.401150166984,1800,367.287650195338,1800,349.187830602219,353.672449224574
22,368.651347406167,354.901925334881,369.087104078384,357.994421208726,359.716025591814,347.576361654866,365.671145521877,367.400727679904,351.63071218775,359.807260193787,334.11247666084,368.73929137381,366.445770753192,366.417115167573,362.316980202973,362.621104347031,365.245038061635,257.272142343586,362.696597204881,367.714899537028,364.979170344579,358.895123265771,355.271317711609,1800,367.83080567994,306.643347392356,353.457980612084,352.621888521776,337.564905980816,322.209554306487,386.061427480416,352.30622501201,350.298800868632,252.870468352351,347.41727012367,347.042519949196,328.980005453552,359.789037340003,1800,358.742509364354,364.515699332533,361.498040086985,319.161710772359,337.353671511065,371.920322638848,356.569446844074,372.364848294432,367.192674498163,377.159367860689,1800
23,358.089047702875,366.85000848213,371.150516242628,362.353494149226,1800,380.549533474755,357.733458780674,353.989910123797,1800,415.779571565293,368.183400612863,371.349679113625,1800,367.655550800123,385.784691805803,1800,396.391726414469,377.824375625867,330.229277776077,1800,365.446426057659,361.209142800316,1800,350.684628406003,346.883083984796,363.109920847714,1800,376.623748984279,1800,345.235684147671,360.643240767716,359.648767357259,403.506241318606,1800,364.16127237516,389.894706078092,299.556977389424,1800,168.675802866924,369.422676771863,1800,362.297584814826,1800,339.834701227636,349.279208564539,1800,368.240502505225,409.451232149936,362.179350239237,1800
24,381.176225295896,1800,367.991429934801,354.672796369015,355.614337218741,375.260061707129,386.198816493736,358.453679888285,1800,1800,376.514951736929,357.213390953338,362.299520425956,321.603934136246,1800,367.510005259492,369.457595378204,1800,392.378753102995,372.838108939447,1800,1800,387.235882641472,373.592250307471,367.128474700318,368.503981131444,1800,363.352286813556,1800,366.31904712978,371.636774611398,362.63912497528,403.54931341,376.826897283283,366.317396477282,380.560114504838,367.457121045888,383.224116460365,1800,1800,365.243789586313,387.483116778946,387.126474023226,363.214550880179,1800,368.999732864305,331.176513728505,338.983668632628,365.168184233191,1800
25,1800,399.256086084395,372.040949432177,386.897504742774,357.385960439607,392.678450771191,1800,376.683789822943,1800,359.743342286444,367.961316316436,369.682794863555,353.976772787936,403.16923621068,336.576696438347,375.025067506124,1800,1800,1800,340.901452591735,382.008005334449,1800,407.854582532508,372.575097852069,375.388832295664,1800,1800,374.190405596011,1800,1800,1800,358.3721777588,1800,1800,1800,1800,1800,385.169670147235,375.559231965225,374.84776775683,1800,362.80973776395,1800,379.870825743183,1800,384.302060747344,411.788362555387,1800,354.185062194209,344.4546490483
26,403.771332818672,365.825326614506,377.249877001501,369.056650854029,1800,356.338604378195,365.99639116731,392.810648820776,362.109936516869,1800,357.124412296631,1800,325.170782641359,392.845362601167,350.621740676636,1800,385.672543643842,374.726344014327,402.723223541904,1800,1800,1800,1800,1800,375.573111830141,1800,416.63097517262,1800,336.632288226147,393.193526173981,1800,370.920639677483,384.743988143514,361.933862093612,1800,406.974981920292,1800,1800,381.153773650652,356.196583516346,1800,377.920570853581,330.360804884486,391.193804740686,368.288865871515,372.227512614077,361.464087321528,378.543535544789,1800,409.299024131023
27,367.747861274415,401.895500839966,1800,376.285064134141,1800,1800,1800,1800,1800,359.267937458196,448.531093416787,1800,1800,387.200220653549,1800,390.31732452353,386.562139328521,1800,1800,1800,1800,1800,1800,365.878127779938,1800,1800,1800,1800,1800,1800,371.349895359966,1800,387.366970850595,1800,1800,394.969544814305,349.409681408621,380.176572394861,1800,1800,390.474928357506,367.348057108302,405.667897055483,1800,1800,1800,1800,1800,395.094229748818,1800
28,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,539.162511899902,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,378.607305087713,1800,1800,1800,1800,1800,1800,471.845226409297,1800,1800,1800,1800,1800,391.013425934406,1800,403.348203448003,1800,1800,1800
29,1800,1800,1800,1800,436.353345646567,417.863324637972,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,390.548555901347,1800,1800,1800,1800,1800,1800,1800
30,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
