
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2021-09-08


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, 7.5
Magnitude Max:, 7.8
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, 100.0
Rjb Max (km):, 1000.0
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 
Earthquake Name:, chi-chi
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, SRSS
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
3.0,0.05666323,0.10476222,0.0306477,0.04126869,0.02760854,0.03887174,0.06095189,0.05623586,0.0578527,0.09345261,0.04318677,0.0494498,0.06671632,0.05595638,0.00864228,0.01790394,0.01121136,0.01594878,0.01439555,0.01880465,0.03727965,0.086214,0.04257305,0.01202203,0.02256691,0.03303259,0.05016505,0.04649918,0.03729464,0.04989619,0.05053763,0.06383178,0.0412727,0.04913971,0.05787096,0.09031267,0.05848509,0.01200113,0.22729911,0.11561719,0.06601064,0.08460911,0.1042813,0.08463896,0.10378973,0.10027528,0.09074948,0.09407143,0.06181461,0.06577886,0.09643797,0.03275339,0.04365513,0.05011833,0.03631156,0.0241284,0.04802385,0.05919309,0.04156514,0.02448421,0.02683293,0.07616385,0.02248063,0.11291321,0.06886451,0.09043115,0.08153473,0.05540909,0.07334234,0.01340432
3.2,0.0504041,0.09154492,0.0277522,0.03596394,0.02996319,0.03368461,0.06900503,0.05088265,0.04982333,0.07652779,0.04336125,0.04256547,0.06052221,0.04413339,0.00826084,0.01520575,0.00909273,0.01434833,0.01351001,0.01473494,0.03395086,0.07263436,0.03415575,0.01073127,0.01863674,0.02950242,0.04240927,0.04349229,0.03486396,0.04520741,0.05407979,0.05611795,0.03453263,0.03706467,0.05151761,0.07632457,0.05172848,0.01005858,0.20175753,0.10333012,0.06094443,0.06740309,0.07875418,0.06963639,0.08786247,0.08239533,0.07738263,0.08112012,0.05728119,0.06909246,0.08535913,0.03501622,0.03979065,0.04846974,0.03314243,0.025225,0.0463798,0.05735495,0.04941578,0.02385832,0.02428266,0.06884224,0.01875195,0.1018565,0.06140476,0.07578581,0.06878966,0.0507166,0.06552929,0.01154926
3.4,0.04698314,0.08420654,0.0262143,0.02899751,0.03059234,0.02776942,0.07720587,0.05435826,0.04607159,0.06273809,0.0427651,0.04522832,0.05763448,0.04331826,0.00661656,0.01392361,0.00687914,0.0127942,0.01183587,0.01409239,0.03397991,0.05562215,0.03005749,0.00792304,0.01520155,0.02629227,0.03766425,0.04248771,0.03711025,0.03919318,0.04912707,0.05203817,0.02925172,0.02925625,0.05622724,0.06616296,0.05368127,0.00727307,0.17928976,0.09474039,0.0594705,0.05999224,0.06740094,0.06461063,0.0769043,0.07232067,0.07012533,0.08415007,0.05306788,0.07223477,0.0831725,0.03654315,0.03849855,0.04671838,0.03257378,0.02535008,0.0450801,0.05613746,0.04858351,0.02341393,0.02489956,0.06160254,0.01700225,0.09163589,0.05914137,0.07107944,0.06134376,0.04987954,0.05823365,0.01130262
3.5,0.04564045,0.08172241,0.02548934,0.02781662,0.03044893,0.0267254,0.07609989,0.05828117,0.04287919,0.06495275,0.04223739,0.0439374,0.05163235,0.046022,0.00617641,0.01286609,0.00636968,0.01247191,0.01221222,0.01364739,0.03150184,0.048641,0.02782082,0.00765047,0.01324369,0.0258062,0.03534541,0.03962751,0.03614046,0.03518477,0.04669734,0.0508699,0.02626854,0.02538419,0.05222644,0.06862811,0.05271055,0.00644343,0.16820783,0.09167517,0.05849834,0.05644463,0.06424407,0.06137045,0.07533572,0.07018347,0.07195926,0.08643023,0.05076977,0.07210396,0.08223051,0.03709544,0.03778421,0.0452475,0.03310807,0.02620537,0.04410785,0.05404696,0.0451377,0.0223195,0.02511326,0.05855353,0.01763226,0.08843259,0.05879754,0.07223587,0.05832419,0.05007828,0.05783668,0.01143246
3.6,0.04419351,0.07912487,0.02468335,0.02699651,0.02954287,0.02628398,0.07357354,0.06044927,0.03972172,0.06456289,0.04458263,0.04190533,0.04408916,0.047266,0.00602601,0.01158868,0.00588602,0.01148437,0.01185551,0.0133027,0.02926637,0.04889781,0.02548907,0.00784737,0.01159367,0.02504125,0.03651113,0.03629704,0.03344207,0.03211589,0.04395252,0.04626653,0.02397469,0.02351189,0.04715917,0.06740596,0.04915107,0.00560931,0.15663726,0.09034919,0.05599907,0.05278455,0.06242087,0.05833313,0.07372171,0.06804782,0.07749562,0.08602891,0.04872035,0.0707591,0.08239017,0.03719135,0.03681725,0.04377424,0.03309142,0.02632343,0.04342005,0.05102557,0.04300958,0.02253406,0.02553622,0.05568702,0.01838385,0.08647864,0.05792296,0.0708021,0.05529673,0.04984093,0.05637084,0.01112151
3.8,0.0414203,0.07436172,0.02307156,0.02931508,0.02679089,0.02349007,0.06042898,0.05765283,0.03379957,0.06450714,0.04405806,0.03907114,0.03760686,0.04595068,0.00655388,0.01116943,0.00545001,0.00929952,0.01169402,0.0126379,0.02841647,0.04717133,0.02053245,0.00826457,0.00917673,0.02161089,0.04239878,0.03517365,0.03084301,0.0281214,0.03795494,0.03933632,0.0189074,0.02214782,0.04570973,0.05877016,0.04690507,0.00479315,0.1424175,0.0833155,0.05429979,0.0491639,0.06017198,0.05350951,0.06584342,0.06280923,0.08303557,0.08359469,0.04491791,0.06892771,0.08081557,0.03696679,0.03505043,0.03877207,0.0354028,0.02455164,0.04028649,0.04394329,0.03873762,0.02313062,0.02436379,0.05166478,0.01886639,0.08415219,0.0540135,0.06956736,0.04922999,0.04694406,0.05109344,0.00989046
4.0,0.03860966,0.07001978,0.02128978,0.02812265,0.02391218,0.02522647,0.05310402,0.04695522,0.03121283,0.0583068,0.04416252,0.03147488,0.03811105,0.04087035,0.00726892,0.00952328,0.00513787,0.0085799,0.01116193,0.01081752,0.02392407,0.04389645,0.01903956,0.00820673,0.00912308,0.02218596,0.04168383,0.03451959,0.03091111,0.02439561,0.03397228,0.03256183,0.01750943,0.01925577,0.03583885,0.06171184,0.04334182,0.00443624,0.13142908,0.07554946,0.04991361,0.04312166,0.05851608,0.04890314,0.06054564,0.05773748,0.08646111,0.08238451,0.03919884,0.06874792,0.07393824,0.03517374,0.03652723,0.03346508,0.03790383,0.02144218,0.03575997,0.03758065,0.03364778,0.02285895,0.02243198,0.05032257,0.0195518,0.08032469,0.04808194,0.07191692,0.04588638,0.04208927,0.04537643,0.00959635
4.2,0.03571412,0.06499056,0.0196259,0.02792561,0.02120438,0.02567261,0.04083648,0.03854213,0.03144942,0.05827632,0.04023573,0.02925283,0.03520537,0.03652443,0.00733463,0.00921272,0.00641003,0.00773794,0.00933576,0.00851271,0.01866801,0.03850377,0.0182274,0.00855228,0.00894386,0.02508417,0.03661151,0.03772184,0.02806849,0.0217964,0.03541225,0.03227922,0.01661086,0.01817586,0.02962321,0.05891161,0.04177427,0.00383316,0.11907328,0.06566146,0.04350091,0.0387401,0.04905374,0.04241212,0.05578341,0.05015995,0.08602777,0.08105729,0.0332717,0.06507323,0.07529944,0.03234953,0.03289611,0.03168565,0.03905439,0.01895848,0.03139042,0.03159906,0.0300828,0.02206339,0.02101051,0.04822154,0.02134491,0.07429372,0.04392154,0.06803601,0.04240691,0.03678722,0.04010786,0.00905424
4.4,0.03309659,0.05995183,0.01827107,0.02861286,0.01876072,0.0265849,0.03633171,0.03292572,0.03129203,0.0520452,0.03251878,0.02994331,0.03120558,0.03236409,0.00716143,0.00853945,0.00640943,0.00728108,0.00784873,0.00796154,0.01465802,0.03391582,0.01719322,0.00908472,0.00843667,0.02832722,0.03352464,0.03768709,0.03123953,0.02065596,0.03139259,0.03108692,0.01643718,0.01934406,0.02698984,0.0521449,0.03708613,0.00341519,0.10757941,0.05436179,0.03737259,0.03472723,0.04060479,0.03572609,0.05101217,0.04913167,0.08212629,0.07656045,0.02834269,0.06149505,0.07640297,0.02957897,0.02850859,0.03053765,0.03881381,0.0183436,0.02724773,0.02926056,0.02840514,0.02169986,0.02085968,0.046705,0.02121762,0.07149711,0.04292438,0.05980056,0.03942156,0.03203709,0.03639491,0.00836819
4.6,0.03082989,0.05445538,0.01745433,0.02814618,0.01827019,0.02770783,0.03345828,0.0307903,0.02846971,0.0448121,0.02817189,0.02928948,0.02768247,0.03349891,0.00740165,0.00900119,0.00563748,0.00705044,0.00746366,0.00830173,0.01245467,0.0338877,0.01824829,0.00925282,0.00822427,0.02886421,0.03087129,0.03687726,0.03164966,0.02106614,0.024676,0.0318196,0.01693394,0.02034231,0.02613558,0.04606669,0.03616995,0.00296734,0.09106977,0.04408022,0.03241297,0.0307829,0.0380283,0.03244736,0.04407062,0.04677531,0.07713736,0.07056213,0.02415977,0.05831985,0.07199381,0.02625343,0.02586244,0.02739054,0.03664874,0.01769597,0.02555149,0.02720871,0.02755503,0.02192771,0.02024291,0.04617667,0.02026073,0.06778274,0.04017736,0.0538095,0.0354155,0.02786816,0.03589117,0.00838233
4.8,0.02856006,0.04899125,0.01664944,0.02782147,0.01762488,0.02630109,0.03061807,0.02771028,0.02836601,0.04019574,0.02381788,0.02803322,0.02610514,0.03173841,0.00782701,0.00966901,0.00481945,0.00633893,0.00726417,0.00836199,0.01112279,0.03701222,0.01731954,0.00932195,0.00784039,0.027135,0.02875508,0.03430287,0.03318502,0.02223041,0.02329848,0.03328619,0.01619003,0.019803,0.02456637,0.04078332,0.03319302,0.0026291,0.07212789,0.03678773,0.02707628,0.02722766,0.03293827,0.03001317,0.03656624,0.04452633,0.07051552,0.0619554,0.02249515,0.05823362,0.06451104,0.02340244,0.02357868,0.0231357,0.03312772,0.0168969,0.02496786,0.02560424,0.02700538,0.02176094,0.01966267,0.04606634,0.01910799,0.06393499,0.03713994,0.04828101,0.0323495,0.0241488,0.03517242,0.00861843
5.0,0.0266988,0.04480208,0.01591055,0.02684854,0.01812765,0.02420556,0.02810686,0.02563893,0.0281531,0.03551608,0.02475668,0.02804176,0.02271778,0.03139212,0.0083577,0.00934651,0.00464231,0.00523717,0.00697462,0.00736949,0.00984736,0.03969593,0.01531686,0.00971155,0.00734616,0.02469699,0.0267541,0.0305475,0.03551185,0.02554193,0.02254929,0.03490025,0.01384285,0.01808202,0.02493022,0.03647718,0.0300481,0.00217906,0.06208056,0.03166634,0.02324017,0.02404558,0.02883322,0.02737446,0.03312235,0.04137117,0.06391891,0.05407203,0.02125375,0.05584043,0.05613011,0.02148644,0.02139203,0.01961215,0.03064063,0.01604049,0.02566117,0.02707711,0.0279634,0.02148147,0.01872349,0.04520771,0.01751593,0.05765998,0.03498649,0.04215657,0.0294678,0.02166418,0.03464612,0.00907498
5.5,0.02422642,0.03919236,0.01497535,0.02077174,0.01686837,0.02203257,0.02538571,0.03127546,0.03124659,0.0316294,0.026985,0.02532219,0.02434693,0.03554829,0.00935441,0.00939756,0.00456247,0.00465265,0.00566933,0.00695165,0.00897751,0.05397137,0.01342199,0.0105697,0.0067532,0.02099642,0.02641196,0.02360073,0.03179073,0.03868676,0.02583358,0.03985382,0.01215862,0.01521652,0.02080299,0.03220116,0.02456726,0.00149396,0.04807833,0.02407297,0.02135231,0.02075396,0.02732442,0.02313688,0.02893485,0.03247304,0.05395738,0.04002295,0.01790746,0.04661436,0.03877182,0.01868495,0.01857592,0.01754902,0.0245331,0.01664258,0.02275355,0.02740878,0.02948859,0.02245199,0.01778708,0.04031811,0.0158765,0.04158198,0.03012744,0.03290419,0.0236201,0.01903435,0.03028522,0.01083724
6.0,0.02186801,0.03593362,0.01330814,0.01717276,0.01617545,0.01973709,0.02474873,0.03018081,0.03087736,0.04543568,0.02321185,0.02515436,0.0240187,0.0393263,0.00820452,0.00924421,0.00512955,0.00457529,0.00488589,0.00573264,0.0079898,0.0499608,0.01085732,0.01062212,0.00641605,0.02109723,0.02077971,0.02224613,0.02555933,0.03412642,0.02800235,0.03836269,0.01015469,0.0126846,0.01990477,0.02850905,0.02241806,0.00123084,0.04173166,0.0203633,0.01900354,0.01930572,0.02133867,0.02224598,0.0246746,0.02437448,0.05179911,0.03226791,0.01726576,0.04004526,0.0318655,0.01689583,0.01709129,0.01792478,0.02046121,0.01651427,0.02115505,0.02039348,0.02039867,0.01654106,0.01738211,0.03637298,0.01330538,0.03393412,0.02751721,0.02877304,0.01975601,0.01678973,0.0223065,0.01062907
6.5,0.01933866,0.0317071,0.01179495,0.01782223,0.01634762,0.01625445,0.02169171,0.02544446,0.02366053,0.04587379,0.01860782,0.01892402,0.01966543,0.03059087,0.00620726,0.00885381,0.00432709,0.00507432,0.00378015,0.00434205,0.00710376,0.04562741,0.00972112,0.00927841,0.00640687,0.01700549,0.01798645,0.01904411,0.02439903,0.02822566,0.02187155,0.03513702,0.00941798,0.01293117,0.01989654,0.02398896,0.01974622,0.00111355,0.03435091,0.01942831,0.01927378,0.01987856,0.02331872,0.02271836,0.02461491,0.02390275,0.04654239,0.02791519,0.01418168,0.03203791,0.02848131,0.01452682,0.0142128,0.01385232,0.01833834,0.01499407,0.02012024,0.0163136,0.0184009,0.01581113,0.0155001,0.03065845,0.01072338,0.02923384,0.02346647,0.023708,0.01618037,0.01756772,0.01956532,0.00950263
7.0,0.01669231,0.02717523,0.01025321,0.01795933,0.01442843,0.01374749,0.01865028,0.01618648,0.01651538,0.04055634,0.01535467,0.01304825,0.01958344,0.02662779,0.00492657,0.0076117,0.00291031,0.00486832,0.00281148,0.0043887,0.00750278,0.03452081,0.00919103,0.00747984,0.00669829,0.0148712,0.01247709,0.01499402,0.02452139,0.01924305,0.01524673,0.02417897,0.00906958,0.01255886,0.01966859,0.02172193,0.01371293,0.00098294,0.03041665,0.01930963,0.01886668,0.01871867,0.02254276,0.02069062,0.02131077,0.02084379,0.04069082,0.02560301,0.01183761,0.0285787,0.02593462,0.01247801,0.01155801,0.01201274,0.01769225,0.01359887,0.01805299,0.01499155,0.01622302,0.01445449,0.01460246,0.02687665,0.00948471,0.02792407,0.01859222,0.01850508,0.01351442,0.01764318,0.01819702,0.0078238
7.5,0.01534371,0.02543739,0.00925526,0.01914552,0.01331297,0.01473553,0.01311731,0.01288503,0.01153921,0.03388244,0.01294485,0.00892108,0.01561849,0.02293725,0.00421577,0.00688748,0.00216219,0.00488963,0.00296265,0.00423758,0.00844024,0.0277735,0.00839276,0.00656183,0.00664487,0.01395909,0.01182116,0.01232653,0.02597111,0.01362697,0.01097603,0.01740724,0.00845938,0.01174481,0.01787577,0.01604319,0.01144084,0.00079407,0.03084326,0.01968775,0.01854399,0.01788665,0.02012094,0.0183046,0.01841032,0.01934253,0.03980763,0.02498411,0.01061437,0.03013695,0.02682402,0.01303867,0.01212454,0.01076052,0.01862314,0.01281903,0.0180478,0.01450816,0.01525771,0.0130617,0.01371866,0.02652835,0.00922253,0.02950676,0.01734104,0.01784203,0.01461406,0.01716588,0.01705416,0.00663257
8.0,0.01459941,0.02461295,0.00865978,0.01942167,0.01425854,0.01861411,0.00977013,0.01239914,0.01211577,0.03003803,0.01238302,0.00741604,0.01191601,0.01830353,0.00371931,0.00635597,0.00228671,0.00532913,0.00336229,0.00418038,0.00695206,0.02059082,0.00777904,0.00584783,0.00654297,0.01336884,0.01136775,0.01146678,0.02668901,0.0116567,0.00912838,0.01367739,0.00770086,0.01196453,0.01536757,0.01364131,0.01193039,0.00065544,0.02938283,0.01803348,0.01719874,0.01737298,0.01806694,0.0163805,0.01589154,0.01761949,0.04049678,0.02496853,0.01119628,0.02980268,0.02700651,0.01303379,0.01199149,0.01004424,0.0189961,0.01306611,0.01784339,0.01461873,0.01591908,0.01332586,0.01349056,0.02998782,0.00943601,0.02967972,0.01568607,0.01784762,0.01405938,0.0162831,0.0156206,0.00561611
8.5,0.01401538,0.0232462,0.00845002,0.01802631,0.01568851,0.01856311,0.01083146,0.01405597,0.01283333,0.02646724,0.0144302,0.00758836,0.01051341,0.01466966,0.00361376,0.00574276,0.0024814,0.0050787,0.00390957,0.00392706,0.00603864,0.01654128,0.00705029,0.00507578,0.00640859,0.01394375,0.01345223,0.0120755,0.02281988,0.01021752,0.00812448,0.01096215,0.00703285,0.01258692,0.01363379,0.01466562,0.01370421,0.00055984,0.02633118,0.01574633,0.01589557,0.01591684,0.01625962,0.01497783,0.01459661,0.01573552,0.0386731,0.02421762,0.01149116,0.02797069,0.02603976,0.01249039,0.01174743,0.01036581,0.01844009,0.013705,0.01610612,0.01495677,0.01605436,0.01447662,0.01437821,0.03075111,0.00916871,0.02884555,0.01409581,0.01646332,0.01347059,0.01510625,0.0158035,0.00543867
9.0,0.01316582,0.02163964,0.00801024,0.01645628,0.01607483,0.01551678,0.01276578,0.01368901,0.01268782,0.02064638,0.01516353,0.00793498,0.00920415,0.01214912,0.00339364,0.0055559,0.00241511,0.00490322,0.00427736,0.0036391,0.00570636,0.01422629,0.00686844,0.00437934,0.00578804,0.01425644,0.01410096,0.01218101,0.01862016,0.00919357,0.0072151,0.01021253,0.00682462,0.01211505,0.0115299,0.01431821,0.01376204,0.00047576,0.022663,0.01496235,0.01528993,0.01468078,0.01526033,0.013892,0.01355127,0.01378927,0.03687783,0.02274513,0.01191366,0.02641304,0.02414539,0.01127668,0.01105195,0.01057564,0.01740668,0.01367364,0.01428486,0.01474535,0.01503521,0.01405787,0.0145167,0.03034815,0.0087472,0.02761994,0.0123417,0.01569401,0.01276064,0.01396242,0.01474299,0.00483738
9.5,0.01219264,0.01998378,0.00743906,0.01561956,0.0149436,0.01265472,0.01342794,0.01314771,0.01190926,0.01650257,0.01428233,0.00773508,0.00869297,0.01027049,0.00336492,0.00546653,0.00257629,0.00511232,0.00402438,0.00343704,0.00533285,0.01231627,0.00685618,0.00355853,0.00503106,0.0129802,0.01339047,0.0121021,0.01504592,0.00929746,0.0066639,0.0094554,0.00680831,0.01162628,0.01052209,0.01439317,0.01318277,0.0004091,0.02075531,0.01405285,0.0141514,0.01348782,0.01427015,0.01332098,0.01267202,0.01278704,0.03324086,0.02132835,0.01088103,0.0245833,0.02248909,0.01004884,0.00969917,0.01018137,0.01606994,0.01298699,0.01267675,0.01334549,0.01358948,0.01273235,0.01354053,0.02858028,0.007942,0.02741692,0.01105122,0.01468779,0.01184623,0.01286209,0.0134421,0.00404748
10.0,0.01110554,0.01843248,0.00669107,0.01464547,0.0133535,0.01021613,0.01291426,0.01226243,0.01116198,0.01297386,0.0127426,0.00676567,0.00780948,0.00864611,0.00326772,0.00529359,0.00265631,0.00497594,0.00338717,0.00338132,0.00475111,0.01028571,0.00641978,0.00299763,0.00441826,0.01059316,0.01184303,0.01104626,0.01184827,0.00844103,0.00634493,0.00854609,0.00641964,0.01064488,0.00952237,0.01402854,0.01142628,0.0003643,0.01900168,0.01308546,0.01320044,0.01281521,0.01331853,0.01276468,0.01243908,0.0121548,0.03044077,0.01891166,0.00976309,0.02346544,0.02073505,0.00920601,0.00861439,0.00937639,0.01501528,0.01206563,0.0112448,0.01149942,0.01171751,0.0112152,0.01238144,0.02675716,0.0070604,0.02690168,0.01014601,0.0137118,0.01120264,0.01188009,0.01195374,0.00363073
11.0,0.00916907,0.01580662,0.00531877,0.01157641,0.01038904,0.00833519,0.00915788,0.00918416,0.00855797,0.0102625,0.00988374,0.00517606,0.00498753,0.00672057,0.00286932,0.00377104,0.00196402,0.00373817,0.00274698,0.00319083,0.00435489,0.0076173,0.00590889,0.00240017,0.00374754,0.00682992,0.0091747,0.00801767,0.01013354,0.00562825,0.00481845,0.00646629,0.0057886,0.00836648,0.00680567,0.0108368,0.00978069,0.0002973,0.01806025,0.01120456,0.01143265,0.01143342,0.01122414,0.01139208,0.0114567,0.01010824,0.02584528,0.01704382,0.00839178,0.02010732,0.0192621,0.0076894,0.0072674,0.00745483,0.01309194,0.00972203,0.00923144,0.00898466,0.00896972,0.00838882,0.0100818,0.02257736,0.00593238,0.02316171,0.00899495,0.01269278,0.01056455,0.01019799,0.00983826,0.00303867
12.0,0.00760868,0.01354861,0.00427291,0.00859165,0.00761035,0.00667645,0.00638538,0.0065627,0.00653192,0.0088297,0.00640119,0.00394595,0.00306729,0.00629153,0.0023901,0.00322298,0.00111311,0.00304696,0.00241197,0.00255277,0.00348698,0.00695297,0.0043781,0.00206407,0.0032701,0.00562005,0.00631357,0.00607445,0.00955755,0.0041799,0.00338325,0.00563518,0.00417939,0.00594007,0.00568564,0.0093635,0.00716979,0.00024522,0.01471398,0.01019023,0.00995333,0.00997647,0.00988455,0.00984941,0.00991388,0.00901072,0.02239396,0.0151489,0.00660221,0.01754886,0.01624238,0.00643409,0.00610843,0.00603264,0.01156203,0.00789756,0.00801618,0.00751102,0.00727262,0.00666344,0.00777157,0.01927097,0.00571128,0.01953123,0.00836012,0.01138378,0.00964573,0.00900994,0.0083939,0.00264432
13.0,0.00629497,0.01120771,0.00353566,0.00663304,0.00586075,0.00520248,0.00514665,0.00581113,0.00542477,0.00761194,0.0050306,0.00341031,0.00278239,0.00509381,0.00226673,0.00259395,0.00085606,0.00257207,0.0020337,0.00200189,0.0024644,0.00599119,0.00362784,0.00174398,0.00270732,0.0040924,0.00467417,0.00418279,0.00805595,0.0037311,0.00304474,0.00476697,0.00341725,0.00414677,0.00527266,0.00655912,0.00523488,0.00020618,0.01306402,0.00864881,0.00843445,0.00852667,0.00848379,0.00829227,0.00861369,0.00772714,0.0185103,0.01201458,0.0054065,0.01415029,0.01313452,0.00560457,0.00550137,0.00513098,0.01011738,0.00594472,0.00645272,0.00614403,0.00598027,0.00552291,0.00619433,0.01609799,0.00576632,0.01535317,0.00739774,0.00999481,0.00856369,0.00749932,0.00688365,0.00235422
14.0,0.0052505,0.00933926,0.00295181,0.00499431,0.00444398,0.00500523,0.00395298,0.00466989,0.0043945,0.00644008,0.00418405,0.00329738,0.00249826,0.00467535,0.00209258,0.00246467,0.00071634,0.00221091,0.0016833,0.00182343,0.00225896,0.0052331,0.00272791,0.00143624,0.0020943,0.00373149,0.0037537,0.00400548,0.00649038,0.00340685,0.00308781,0.00415282,0.00264241,0.00328626,0.00487948,0.00515289,0.00433744,0.00017603,0.01093733,0.00730455,0.00684892,0.00685953,0.00681308,0.00671932,0.00692938,0.00645088,0.01520097,0.01035816,0.00435845,0.01184695,0.01137389,0.00479797,0.00472613,0.00462866,0.00868276,0.0043054,0.00496727,0.00477108,0.00446225,0.00408044,0.00465092,0.01342928,0.00541841,0.01314992,0.00597407,0.00831653,0.00734716,0.00599952,0.00568031,0.00199302
15.0,0.00443177,0.00785499,0.0025004,0.00404257,0.00357191,0.00450433,0.00369406,0.00360194,0.00353482,0.00508959,0.00357216,0.00314266,0.00255478,0.00447827,0.00181118,0.00235906,0.00063002,0.00181716,0.00150249,0.00168233,0.00185864,0.00448161,0.00224133,0.00122115,0.00180833,0.00360863,0.00369616,0.00357275,0.00548601,0.00307737,0.00302905,0.0038509,0.00212744,0.00290621,0.00416324,0.0044086,0.00444608,0.00015229,0.00915767,0.00601496,0.00571443,0.00567577,0.00541491,0.00537458,0.00523882,0.00523712,0.01281882,0.00880649,0.00350287,0.0105577,0.0091557,0.00381548,0.00379073,0.00388971,0.00727306,0.00341638,0.00397932,0.00351804,0.00348794,0.00307002,0.00361073,0.01131283,0.00464164,0.01140104,0.0047201,0.00727891,0.00619306,0.00496954,0.00452115,0.00164427
20.0,0.00232722,0.00392681,0.00137922,0.00190666,0.00182075,0.00332702,0.00265271,0.00231696,0.00222619,0.00240256,0.00237749,0.0016106,0.00172852,0.00228606,0.00082429,0.00125997,0.00061279,0.00102667,0.00092032,0.00090979,0.00118162,0.00207679,0.00135879,0.0006979,0.00074477,0.00232476,0.00228774,0.002396,0.00235602,0.00161798,0.0015538,0.00190836,0.0013558,0.0015591,0.00201257,0.00351196,0.00297196,8.376e-05,0.00478506,0.0032808,0.00299866,0.00311129,0.00308845,0.00312927,0.00303222,0.00264336,0.00625664,0.00407137,0.0016801,0.00468522,0.00451932,0.00183395,0.00170779,0.00154964,0.00362374,0.00149802,0.00184689,0.00150299,0.00163407,0.00172494,0.00181769,0.00560364,0.00246716,0.00512783,0.00245927,0.00358246,0.00301743,0.00271669,0.00168856,0.00102996
