
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2021-03-15


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, 0.0
Rrup Max (km):, 40.0
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 
Earthquake Name:, Northridge-01
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, SRSS
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
0.2,0.2813449,0.1794959,0.146,0.07107285,0.1166823,0.0856,0.184078,0.3378245,0.183,0.6586398,0.8112714,0.832,1.571455,1.625903,1.41,1.050281,1.160274,1.08,0.5569316,0.6703716,0.185,0.3487461,0.6428683,0.143,1.124845,0.7616856,0.55,0.7371545,1.45376,0.574,1.222795,0.8992236,0.552,0.3261141,0.3458905,0.0781,1.239463,0.6232989,0.413,0.3906959,0.413629,0.246,0.5739513,0.8401013,1.13,1.131946,2.019637,1.17,0.4445141,0.4286129,0.259,0.4261623,0.3161092,0.442,0.7111022,0.9096445,0.277,0.8920996,0.4792059,0.165,0.4348857,0.2913081,0.269,0.9180224,0.8677432,0.279,0.516479,0.4018964,0.213,0.5443487,0.5443953,0.192,0.5576175,0.4417932,0.318,0.6303569,0.9839005,0.28,0.7675635,0.7522262,0.429,0.3427327,0.568846,0.238,1.317061,0.9010657,0.241,1.018471,1.254903,0.211,0.2978225,0.2226951,0.191,0.557371,0.6734501,0.244,0.3847069,0.1622074,0.396,0.6606824,1.381639,0.267,1.56534,2.175425,0.772,0.3127445,0.5311694,0.206,0.6592206,0.8762408,0.816,1.075783,0.680161,0.319,0.2651611,0.2714739,0.128,0.2769595,0.2937576,0.196,0.5882154,0.6928529,0.165,0.7116877,0.787935,0.508,0.5125415,0.465897,0.255,0.2214839,0.1357081,0.167,0.4476727,0.7825456,0.151,0.1367611,0.2165118,0.156,0.06872125,0.1804985,0.0938,0.6532613,0.7607894,0.138,0.2087251,0.2320748,0.123,0.1803967,0.15861,0.0611,0.1914871,0.1468177,0.0989,0.1931013,0.1833814,0.0977,0.1639697,0.2087739,0.0689,0.3596648,0.2609472,0.133,0.7039673,0.4439711,0.132,0.2628446,0.2134678,0.29,0.3151792,0.4313467,0.242,0.511413,0.6248051,0.534,0.8389926,0.4706008,0.272,1.246028,0.7169122,0.417,1.20362,1.407297,1.16,0.5744609,0.5337682,0.634,1.040866,1.089539,,1.722404,0.6737446,0.717,0.7057492,0.937637,0.275,2.959241,2.125305,1.72,0.6042098,0.7650809,0.29,0.6545615,0.5349374,1.02,0.6013337,0.602596,0.425,0.2322446,0.1604234,0.183,1.595563,1.178487,2.12,0.5508596,0.632106,0.201,0.5108066,0.4104614,0.219,2.67554,0.7999201,0.386,0.7663143,1.106147,,1.217613,0.8914468,0.791,1.021585,0.8461564,0.389,0.2641554,0.412401,0.569,1.065105,1.429124,1.22,1.560807,1.284995,1.2,0.9207391,1.225043,0.886,2.673582,2.303769,3.42,0.8785511,0.8674047,0.417,0.2633479,0.5141651,0.174
0.22,0.335468,0.2212476,0.14,0.06969796,0.1552911,0.0656,0.2165282,0.2882199,0.173,0.6629522,0.8238503,0.545,1.74951,1.465007,1.09,0.9462609,1.146862,1.22,0.6895143,0.505343,0.203,0.3804075,0.4247114,0.147,0.9087662,0.8498715,0.684,1.112149,1.606194,0.503,1.552711,0.9982263,0.454,0.3991745,0.4808591,0.0993,1.083309,0.6327314,0.343,0.4074927,0.5543723,0.252,0.5806384,0.8167274,1.13,1.013946,1.936061,0.746,0.4329511,0.5081168,0.201,0.5422987,0.2787177,0.435,0.7170648,0.8161184,0.236,0.8164505,0.4806843,0.156,0.5366675,0.3517654,0.28,0.7870222,1.041896,0.199,0.5108466,0.4537975,0.152,0.4798772,0.4281536,0.179,0.4600905,0.4937817,0.323,0.4708619,0.9568224,0.193,0.5093495,0.578299,0.375,0.3396364,0.4770427,0.325,1.481097,1.145765,0.196,1.129558,1.495916,0.196,0.2470072,0.2267352,0.17,0.7311689,0.5575898,0.25,0.3306946,0.1538976,0.428,0.5705456,1.064538,0.205,1.43015,2.504471,0.843,0.3505645,0.4642318,0.168,0.855934,1.183394,0.864,1.322067,0.703502,0.263,0.263178,0.261116,0.145,0.2290958,0.3486502,0.153,0.7068945,0.8457841,0.185,0.7760184,0.705346,0.401,0.531781,0.4501763,0.362,0.2649858,0.1443876,0.122,0.3414434,0.792249,0.168,0.1602756,0.238298,0.134,0.08697526,0.1313787,0.0847,0.5084544,0.5644155,0.106,0.1579172,0.2566096,0.135,0.2138678,0.1559273,0.0624,0.1893761,0.1420626,0.0998,0.1793748,0.2086176,0.0825,0.1628803,0.197922,0.0728,0.470533,0.2334616,0.157,0.605394,0.3128113,0.142,0.278315,0.1879963,0.257,0.2861849,0.4157976,0.231,0.5136106,0.7072509,0.473,0.6854159,0.5053357,0.244,1.475985,0.8835723,0.496,1.606843,1.572952,1.49,0.6045453,0.68274,0.643,0.9289199,1.090739,,1.097197,0.8041273,0.362,0.7694904,0.7740155,0.235,2.805248,2.316802,1.76,0.5972173,0.8601923,0.25,0.7797893,0.5332698,1.01,0.6588387,0.6856188,0.366,0.2642556,0.1836036,0.128,1.425608,1.217079,2.4,0.4340074,0.548161,0.208,0.4622124,0.504693,0.198,2.747958,0.9930218,0.262,0.9032146,0.9215571,,1.225601,0.9007115,0.542,0.8176851,0.8372034,0.396,0.3014216,0.4025635,0.682,0.9441455,1.14273,1.32,1.469354,1.310567,1.02,0.8731331,1.340531,0.625,3.080767,2.09816,3.84,0.6499549,1.001745,0.417,0.2886591,0.3713131,0.174
0.24,0.328059,0.2863633,0.131,0.0940296,0.1629592,0.081,0.2566688,0.2260653,0.189,0.9501373,0.9068339,0.519,2.014,1.479254,1.04,0.7530876,1.080127,1.19,0.4819522,0.4427511,0.134,0.3352961,0.4062118,0.133,0.6840279,0.9387662,0.628,1.009367,1.350747,0.576,1.600827,1.047989,0.597,0.5148543,0.5242091,0.112,1.087145,0.5824109,0.266,0.5073878,0.6115243,0.198,0.5330504,0.7772576,1.03,1.162507,2.205591,0.973,0.4632175,0.4173236,0.241,0.7110572,0.3010326,0.392,0.7442489,0.7397481,0.215,0.899838,0.5874124,0.191,0.5991433,0.3770475,0.333,0.5858903,0.8785812,0.201,0.4325311,0.5541454,0.228,0.5083432,0.412809,0.206,0.483551,0.5137939,0.286,0.4679097,0.8974936,0.144,0.4835649,0.6314246,0.439,0.3308565,0.4063959,0.276,1.260285,1.008279,0.133,0.8919889,1.539919,0.199,0.2522749,0.2285102,0.183,0.7490829,0.6909537,0.215,0.3913221,0.1453334,0.426,0.713582,0.7838371,0.212,1.555206,2.125701,0.807,0.4011969,0.3607208,0.196,0.8116862,1.637658,0.784,1.175203,0.619517,0.223,0.3083103,0.3357561,0.151,0.3019032,0.3882467,0.233,0.687807,0.8794115,0.184,0.7663645,0.6421219,0.413,0.6213962,0.4000247,0.259,0.3241834,0.1729139,0.132,0.6068583,0.6586244,0.172,0.1973536,0.2002996,0.121,0.0786863,0.1170029,0.0633,0.4816628,0.5516554,0.114,0.1419099,0.2316062,0.0948,0.2177123,0.1630399,0.0595,0.1949101,0.1553409,0.108,0.1857416,0.1999146,0.0768,0.1537003,0.2016327,0.0757,0.3340358,0.3050107,0.184,0.5881558,0.2275591,0.113,0.3502646,0.1963434,0.238,0.3121918,0.403068,0.2,0.4785548,0.7449938,0.347,0.6728923,0.4466701,0.163,1.591565,0.8491192,0.441,1.986695,1.753384,1.8,0.6862366,0.8074977,0.608,1.003496,0.9531131,,1.443012,0.9314535,0.354,0.8072289,0.6910064,0.241,2.637321,2.069966,1.91,0.5682058,0.8109056,0.306,0.8965375,0.6199076,0.714,0.5569751,0.5880759,0.248,0.3141491,0.1995184,0.147,1.555027,1.31936,2.32,0.3839543,0.5439128,0.176,0.3388209,0.364379,0.177,2.426626,0.746286,0.214,0.6915544,0.8396429,,1.09057,0.9165584,0.519,0.9296879,0.8259017,0.36,0.3345126,0.4181514,0.724,0.9153431,1.331812,1.15,1.538591,1.183288,0.715,0.8821673,1.530154,0.546,2.677124,1.738943,3.89,0.7283741,0.771664,0.381,0.3545719,0.3872605,0.176
0.25,0.2874931,0.26975,0.126,0.1031861,0.13164,0.0808,0.219276,0.2179405,0.191,0.9060124,0.8396411,0.518,2.092516,1.766486,0.839,0.8102121,1.076921,1.12,0.4230332,0.4591565,0.131,0.342324,0.4330758,0.136,0.8060557,0.9753384,0.511,0.9483516,1.202876,0.638,1.851736,1.201792,0.697,0.5097392,0.5012884,0.106,0.9590551,0.6121958,0.231,0.5170597,0.4843961,0.165,0.6059006,0.7639654,0.871,1.12347,2.408229,0.889,0.5178422,0.447035,0.263,0.6816288,0.2691051,0.442,0.8479251,0.7340138,0.21,0.8679996,0.4734606,0.178,0.5646586,0.3782038,0.28,0.5585327,0.8927935,0.187,0.4382929,0.5642286,0.202,0.5144849,0.3565415,0.193,0.3607922,0.5324835,0.267,0.5011703,0.9370146,0.152,0.5367786,0.6844106,0.494,0.3705646,0.3939375,0.28,1.175135,0.913515,0.143,0.8712009,1.644987,0.213,0.2328915,0.2796973,0.201,0.7375991,0.7766862,0.238,0.4165032,0.1555303,0.445,0.5917352,0.8065889,0.199,1.286955,2.092371,0.775,0.3547481,0.3145988,0.191,0.6220723,1.308273,0.64,1.081732,0.5761722,0.265,0.327511,0.3346375,0.121,0.3237308,0.3271733,0.223,0.7552841,0.7986138,0.183,0.7707857,0.6987658,0.457,0.5936668,0.3500195,0.224,0.3271422,0.1843623,0.123,0.6630384,0.5916029,0.176,0.1994444,0.1941184,0.108,0.07845629,0.1007791,0.0621,0.45415,0.5467502,0.105,0.1713618,0.224004,0.0799,0.2086584,0.1716555,0.0641,0.2000174,0.1596172,0.11,0.2019729,0.2194759,0.0883,0.1572865,0.2094921,0.0791,0.3329152,0.3389902,0.192,0.546752,0.2125159,0.112,0.4469134,0.2110814,0.209,0.3326924,0.4009898,0.199,0.5948511,0.8816741,0.326,0.5907367,0.3926847,0.129,1.433288,0.6504418,0.379,2.051762,1.730775,1.65,0.6743079,0.8341906,0.605,0.96377,0.9643665,,1.556626,0.8888858,0.36,0.8281472,0.6413313,0.258,2.478287,2.123117,1.89,0.667863,0.8518496,0.404,0.9393429,0.7506256,0.717,0.516637,0.5298113,0.239,0.283337,0.2143172,0.141,1.745082,1.403172,2.3,0.4259487,0.5281767,0.187,0.3366539,0.3924707,0.168,2.272619,0.640524,0.23,0.5476128,0.9541895,,1.129429,1.129612,0.586,0.9265598,0.8481264,0.347,0.4075162,0.3784203,0.716,0.9810303,1.594313,1.03,1.572522,1.227339,0.688,0.8453542,1.673776,0.559,2.387312,2.056398,3.71,0.6701326,0.8665451,0.263,0.3382179,0.4518693,0.192
0.26,0.2227546,0.2350496,0.129,0.103039,0.1448817,0.0702,0.2306791,0.2607712,0.192,0.8431118,0.7245154,0.442,2.077304,1.889407,0.69,1.041355,1.176917,1.06,0.4575903,0.4538366,0.126,0.3527887,0.5299123,0.163,0.9446602,1.031672,0.389,0.8173525,1.075221,0.588,1.955275,1.280839,0.854,0.5654078,0.5095344,0.0902,0.8459381,0.649437,0.235,0.5464349,0.4166617,0.167,0.6105322,0.8141209,0.815,1.302335,2.705089,0.752,0.6124722,0.4496641,0.254,0.5096937,0.2964285,0.4,0.7822728,0.8050537,0.192,0.8166826,0.3637565,0.162,0.5991764,0.3899005,0.275,0.604959,0.7317914,0.19,0.4595605,0.5560573,0.199,0.5159524,0.3270477,0.195,0.3301914,0.5553315,0.225,0.5314124,0.9717243,0.148,0.5730356,0.6756043,0.466,0.4482783,0.3488069,0.305,1.145159,0.8741589,0.149,0.8655737,1.571748,0.221,0.2611381,0.3254171,0.204,0.8253132,0.816454,0.243,0.3724054,0.147041,0.433,0.639865,0.9139008,0.188,1.150537,2.222092,0.772,0.4091789,0.2766371,0.181,0.5598437,1.019941,0.481,1.011617,0.5481966,0.297,0.3349893,0.3427869,0.138,0.2714031,0.3125732,0.174,0.7793067,0.8332828,0.19,0.7957019,0.7132898,0.407,0.4952517,0.3340024,0.195,0.3184076,0.1782516,0.117,0.6052023,0.5660217,0.165,0.1817621,0.2086456,0.103,0.08774068,0.09968713,0.0696,0.4456035,0.5013573,0.0975,0.192881,0.2484185,0.0664,0.1804701,0.1520266,0.0602,0.1666778,0.1530689,0.0996,0.1793162,0.1999279,0.089,0.1566657,0.2122772,0.077,0.3206596,0.3373677,0.181,0.492477,0.2707429,0.107,0.527813,0.2013113,0.198,0.3687618,0.3802207,0.201,0.6584352,0.9815996,0.318,0.4905703,0.3448539,0.134,1.23332,0.565752,0.303,2.306364,1.799736,1.54,0.5768046,0.7764049,0.587,0.8888462,0.9658148,,1.513314,0.7151916,0.389,0.83666,0.6595062,0.246,2.464724,2.091335,1.88,0.6916241,0.860865,0.473,0.8628326,0.7823366,0.594,0.5773438,0.4697945,0.272,0.28692,0.2305761,0.172,1.746217,1.350193,2.11,0.4149542,0.5042719,0.202,0.3977869,0.4200583,0.177,2.122219,0.6264722,0.272,0.5500684,1.12452,,1.30898,1.221587,0.604,0.8927401,0.8477052,0.378,0.4052389,0.4026716,0.694,1.025613,1.62795,0.922,1.593164,1.184046,0.738,0.8571434,1.864667,0.5,2.610411,2.110793,3.16,0.6319754,0.9829327,0.214,0.316469,0.4401465,0.202
0.28,0.2008252,0.199939,0.135,0.09764804,0.1513229,0.0657,0.2353146,0.2638493,0.198,0.8597231,0.6787175,0.56,1.809532,1.630961,0.569,1.184875,1.155891,0.874,0.5994226,0.432535,0.14,0.3420916,0.6363729,0.159,1.318735,0.7926527,0.313,0.7841027,0.9890609,0.444,1.478843,1.371907,1.02,0.4903898,0.5091902,0.086,0.8218543,0.7022387,0.328,0.5278116,0.433731,0.169,0.748603,0.9596864,0.745,1.474545,2.812588,0.645,0.7824696,0.5973398,0.249,0.3434037,0.2948845,0.256,0.7093928,0.7501975,0.173,0.6950064,0.4143751,0.147,0.5517769,0.4312057,0.3,0.6627964,0.6465209,0.199,0.4773036,0.4234964,0.183,0.4297124,0.3452787,0.187,0.3907619,0.4525669,0.191,0.46944,0.7379473,0.171,0.482399,0.6121827,0.355,0.3858027,0.3088699,0.299,1.181359,0.8930852,0.166,0.771993,1.531398,0.223,0.272936,0.2746468,0.229,1.068138,0.7022249,0.299,0.3798591,0.1524246,0.382,0.7077243,1.023715,0.277,1.188663,2.831814,0.619,0.4435813,0.2948791,0.144,0.5783531,0.8166481,0.374,0.8663396,0.5594154,0.301,0.396686,0.3172638,0.145,0.1809555,0.3056111,0.101,0.9247018,1.038771,0.145,0.9104785,0.707239,0.313,0.3934613,0.2964632,0.21,0.3293167,0.2244448,0.0985,0.5448533,0.3774204,0.165,0.187782,0.2461762,0.0954,0.08680417,0.1026459,0.0708,0.3537144,0.5112659,0.096,0.2134943,0.2758744,0.0757,0.1341342,0.1535418,0.059,0.1271931,0.1258953,0.0745,0.1643027,0.1421002,0.0773,0.1495485,0.1954491,0.0735,0.2650202,0.3009866,0.162,0.5146586,0.3511068,0.12,0.4850059,0.1810705,0.133,0.3429361,0.347308,0.243,0.5651747,0.8097112,0.246,0.3318613,0.3252229,0.117,0.8070001,0.6393263,0.399,2.583035,1.807366,1.19,0.7075661,0.5296976,0.606,0.8782154,1.011001,,1.609044,0.4707003,0.425,0.8961037,0.7051071,0.264,2.787452,1.823167,2.09,0.739943,0.8722304,0.46,0.7523402,0.7061173,0.596,0.5921112,0.4652605,0.242,0.2834202,0.1838176,0.168,1.797476,1.808343,1.7,0.3613851,0.4311064,0.16,0.4162285,0.3776276,0.145,2.212807,0.7187622,0.313,0.6600036,1.008546,,1.351244,1.240874,0.518,0.7836615,0.8434626,0.436,0.3955778,0.3080431,0.568,0.9559036,1.644583,0.902,1.623453,0.7904347,0.602,0.9001469,2.277882,0.359,2.71221,2.33836,2.12,0.5896708,1.254025,0.18,0.3595186,0.2964526,0.174
0.29,0.1770576,0.1822931,0.136,0.1173402,0.1604218,0.0605,0.2388807,0.2378595,0.209,0.8227584,0.6124257,0.555,1.680332,1.383997,0.536,1.010759,1.25706,0.759,0.6097176,0.4317358,0.138,0.3742637,0.5672243,0.134,1.259607,0.7136148,0.348,0.7583864,1.052539,0.43,1.227463,1.40323,1.05,0.4778281,0.505627,0.0884,0.7899692,0.6303903,0.315,0.4918187,0.3961528,0.172,0.8618881,1.054763,0.701,1.375721,2.695843,0.588,0.7466899,0.5416505,0.239,0.2917518,0.2772691,0.222,0.7023959,0.7170861,0.17,0.6557053,0.4542093,0.141,0.4977954,0.4165028,0.275,0.6540216,0.7048082,0.225,0.4194169,0.3038529,0.155,0.4049941,0.3168402,0.162,0.3875611,0.4017125,0.217,0.467999,0.7881374,0.17,0.4511836,0.5832388,0.295,0.303942,0.3239559,0.226,1.11788,1.045229,0.181,0.7107434,1.487341,0.198,0.2482384,0.2364501,0.233,1.093233,0.6712625,0.338,0.3659213,0.1456043,0.334,0.7565063,1.07299,0.279,1.216528,2.850833,0.522,0.4119813,0.3380398,0.128,0.5417191,0.6705317,0.35,0.8737589,0.5236596,0.283,0.4056374,0.2911583,0.164,0.1748016,0.3285251,0.0883,0.8890404,1.104665,0.138,0.9692934,0.7593718,0.341,0.3716862,0.2880577,0.239,0.2773997,0.2232224,0.0996,0.4724805,0.3114523,0.169,0.1870931,0.2613477,0.0848,0.07918401,0.1162126,0.0621,0.3134705,0.5088796,0.0844,0.2083227,0.2695754,0.0855,0.1221392,0.1594475,0.0684,0.1265792,0.109095,0.0736,0.1418746,0.1469742,0.0677,0.1365691,0.1738803,0.0678,0.2765992,0.2830314,0.141,0.4717174,0.376356,0.119,0.3985275,0.1653666,0.154,0.3458958,0.3690964,0.292,0.5436954,0.7617338,0.283,0.2767323,0.2911586,0.119,0.6204553,0.6219549,0.455,2.557876,1.866562,1.08,0.7639976,0.4794378,0.698,0.9515715,1.165738,,1.474563,0.4728101,0.382,0.9329987,0.7174405,0.261,2.91684,1.915573,2.26,0.8556544,0.8815066,0.433,0.7664413,0.6771833,0.58,0.6389895,0.5284981,0.233,0.2837234,0.1869155,0.175,1.852553,1.930006,1.47,0.3732882,0.3805516,0.162,0.3393548,0.3475561,0.13,1.888492,0.6955913,0.285,0.6048911,0.8124613,,1.30944,1.252427,0.486,0.7193919,0.8172516,0.434,0.3708444,0.3286066,0.513,0.9711705,1.537097,0.826,1.611831,0.6991058,0.537,0.9258857,2.500428,0.353,2.897604,2.211322,1.96,0.5364784,1.253183,0.186,0.3791637,0.2455708,0.169
0.3,0.1815232,0.1557887,0.133,0.1379153,0.1652745,0.0544,0.2365165,0.2296051,0.247,0.803867,0.6433745,0.546,1.635442,1.236704,0.507,0.8937029,1.256158,0.696,0.5806014,0.4304068,0.136,0.3586783,0.4903573,0.123,1.059744,0.7715579,0.382,0.8635817,1.15278,0.408,1.164683,1.407272,0.977,0.4742026,0.4631182,0.081,0.7086913,0.5783004,0.264,0.4640291,0.3899537,0.182,0.9138053,1.111241,0.672,1.386433,2.796937,0.534,0.6678445,0.4288239,0.211,0.3213758,0.2880645,0.215,0.6963491,0.7356626,0.153,0.591624,0.416866,0.126,0.4904337,0.3853741,0.325,0.730602,0.7327815,0.259,0.3684193,0.278371,0.134,0.4186208,0.2960707,0.151,0.4000106,0.3889633,0.226,0.4613301,0.698571,0.176,0.4937415,0.5300369,0.246,0.2930485,0.3125821,0.179,1.129737,1.094951,0.196,0.6568176,1.315173,0.2,0.2168014,0.2331548,0.203,1.052544,0.5659895,0.317,0.3413856,0.1434329,0.313,0.7920695,1.159186,0.251,1.252189,2.824039,0.554,0.4369083,0.3413644,0.14,0.5041769,0.5537114,0.353,1.010306,0.4453169,0.279,0.3803659,0.2984191,0.186,0.1833815,0.3500617,0.107,0.8224711,1.093704,0.14,0.9812279,0.8483003,0.387,0.3464514,0.288151,0.259,0.2507955,0.21983,0.0984,0.3917706,0.2639227,0.155,0.1882827,0.2540502,0.0848,0.07837794,0.1288803,0.0639,0.2580825,0.4728046,0.0896,0.213092,0.2629852,0.0867,0.1340298,0.1857964,0.0696,0.1409643,0.1164053,0.0794,0.1400523,0.1663837,0.072,0.1401449,0.1597045,0.061,0.2816859,0.2938932,0.123,0.4293407,0.3504855,0.117,0.3631661,0.1522424,0.163,0.3384081,0.3876563,0.279,0.5581983,0.6889252,0.292,0.3059732,0.2302008,0.12,0.5177135,0.5798683,0.48,2.386373,1.928003,1.13,0.7659919,0.5224209,0.719,0.9893269,1.290802,,1.196123,0.4635256,0.331,0.9805333,0.7434738,0.285,3.263699,2.092013,2.39,0.9543173,0.8658414,0.385,0.8260905,0.6568925,0.677,0.6862394,0.6697901,0.252,0.2616812,0.213452,0.173,1.846778,1.908864,1.17,0.3712119,0.3524215,0.155,0.3017981,0.3026948,0.128,1.613834,0.7037929,0.257,0.6942007,0.6488408,,1.365556,1.393064,0.438,0.6462941,0.806528,0.436,0.3523054,0.3070368,0.46,1.013227,1.334794,0.672,1.660131,0.7148658,0.492,1.061144,2.615978,0.384,3.554434,2.429314,1.82,0.4948971,1.175555,0.185,0.392944,0.2276341,0.194
0.32,0.1781539,0.1554031,0.0983,0.1187294,0.1799318,0.0504,0.251242,0.2588733,0.222,0.8110323,0.8676608,0.52,1.555476,1.317743,0.467,0.8548731,1.186377,0.589,0.4343709,0.4234597,0.145,0.3263029,0.4370801,0.0963,0.7355379,0.9667577,0.385,1.064618,1.288228,0.381,1.618044,1.184358,0.7,0.4113983,0.4510496,0.0813,0.6441933,0.4076589,0.25,0.4888857,0.3793579,0.171,0.7879305,1.120668,0.486,1.78934,3.026608,0.613,0.5354323,0.3850087,0.218,0.327634,0.3246862,0.227,0.6621664,0.6534058,0.147,0.6035051,0.450714,0.168,0.6609799,0.4303578,0.394,0.9207146,0.8246521,0.304,0.3339185,0.2282027,0.103,0.360465,0.2689474,0.151,0.4018252,0.4066367,0.229,0.4792423,0.663786,0.17,0.4477951,0.5018815,0.216,0.3188039,0.3403454,0.191,1.151694,1.238729,0.173,0.4677037,1.133074,0.174,0.2235547,0.2472529,0.178,0.9071148,0.5222349,0.205,0.3219577,0.1627375,0.312,0.8047764,1.287153,0.229,1.303091,2.541375,0.572,0.4531328,0.2985604,0.172,0.5824842,0.5094996,0.271,1.187091,0.3913436,0.269,0.319357,0.3424475,0.157,0.1666057,0.3260662,0.146,0.8133236,1.098843,0.145,0.9132731,0.8352769,0.385,0.3062216,0.2662968,0.249,0.2074255,0.1887095,0.112,0.425881,0.2390168,0.121,0.1427353,0.1920923,0.105,0.05707017,0.1140613,0.0806,0.2698455,0.4185633,0.0834,0.2163739,0.255211,0.0757,0.1502997,0.1784644,0.0711,0.1536829,0.1354002,0.0758,0.1558124,0.170405,0.0661,0.1737414,0.1433115,0.0735,0.2975808,0.388897,0.104,0.3551354,0.2935695,0.116,0.3367641,0.1847075,0.18,0.3297455,0.4229037,0.249,0.5519454,0.7155371,0.232,0.2930003,0.2217239,0.107,0.640365,0.5929307,0.414,2.57684,1.970296,1.52,0.6700985,0.5789951,0.76,1.187887,1.516489,,1.010027,0.4831713,0.32,1.097933,0.8800498,0.348,3.424257,2.101635,2.7,1.043366,0.8113019,0.281,0.927366,0.6532907,0.625,0.8117715,0.612236,0.321,0.2891181,0.2172021,0.134,1.732407,1.639302,0.88,0.3479777,0.3999572,0.17,0.2943673,0.2518954,0.136,1.577818,0.6203036,0.231,0.6922863,0.4913337,,1.32704,1.609949,0.389,0.7714401,0.7933042,0.498,0.2854433,0.2496354,0.336,0.9827873,1.187656,0.699,1.719416,0.6942881,0.463,1.211851,2.739075,0.37,4.88547,2.708031,1.55,0.3966448,0.6913785,0.172,0.4101599,0.2666884,0.24
0.34,0.2062529,0.1869584,0.0957,0.1046698,0.228508,0.0529,0.2962836,0.2860099,0.154,0.8580246,0.8505693,0.412,1.232251,1.28759,0.436,0.7289666,1.084786,0.519,0.2834578,0.4001868,0.139,0.32746,0.3966517,0.107,0.6421095,0.9693488,0.358,1.120583,1.280143,0.312,1.554457,1.241009,0.49,0.4538653,0.3989198,0.0861,0.6416802,0.3031622,0.197,0.5541074,0.4547028,0.128,0.9147072,1.263198,0.448,2.144627,3.031931,0.712,0.5069146,0.278424,0.221,0.3676239,0.3517405,0.215,0.6146812,0.5823535,0.145,0.6632578,0.5417793,0.183,0.6445558,0.4839156,0.434,0.6353154,0.9236596,0.349,0.2966126,0.2079802,0.101,0.3209172,0.2427837,0.165,0.5721591,0.4932914,0.196,0.5058808,0.6451446,0.129,0.4601509,0.4877552,0.236,0.3943012,0.4318759,0.171,1.015924,1.240298,0.178,0.5238215,1.009934,0.127,0.2141366,0.3103401,0.177,0.7496248,0.5445409,0.251,0.2695449,0.1869751,0.279,0.8396565,1.23778,0.259,1.305665,2.063602,0.612,0.3491257,0.2792724,0.16,0.4933215,0.5889938,0.313,1.332711,0.3089466,0.261,0.2791396,0.290669,0.144,0.1937338,0.3074911,0.13,0.8222293,0.8839773,0.187,0.8573585,0.9811298,0.322,0.2810232,0.2477489,0.228,0.2261486,0.1583338,0.128,0.4424984,0.2448981,0.127,0.1154483,0.136009,0.105,0.04794738,0.08659627,0.0864,0.2287937,0.3546667,0.0887,0.2286677,0.283266,0.079,0.1450723,0.15083,0.0781,0.1279188,0.1345588,0.0935,0.1649866,0.1745514,0.081,0.1757582,0.1743241,0.0708,0.290996,0.3154014,0.121,0.3899924,0.234067,0.131,0.3502653,0.2492821,0.132,0.3291543,0.4329345,0.231,0.5062396,0.724727,0.188,0.2900065,0.1839708,0.0915,0.5386069,0.6435048,0.439,2.259654,1.606905,1.88,0.5236349,0.6333939,0.693,1.266701,1.399219,,0.889663,0.5549609,0.272,1.186073,0.9808651,0.403,2.878958,1.991154,2.82,0.7707586,0.8047442,0.238,0.8479906,0.6779514,0.623,0.9183409,0.5910801,0.275,0.2792265,0.202792,0.138,1.714528,1.701682,0.782,0.3630522,0.3994959,0.198,0.2962938,0.2576723,0.15,1.413264,0.5336699,0.211,0.6693562,0.5421557,,1.577417,1.801573,0.364,0.6504265,0.759573,0.434,0.3261398,0.2793075,0.299,0.9367523,1.10052,0.598,1.691308,0.7089621,0.555,1.153571,2.788475,0.425,4.856284,2.467335,1.59,0.3906117,0.6468634,0.201,0.4968593,0.2622567,0.267
