Non-Linear
Intensity #,Name,# Demand Vectors,Modeling Dispersion,SA(T),SA(T1),MAFE
1,Story Drift Ratio,5,2,0.00370192,0.00370526,0.00371103,0.00370721,0.00370694,0.00370869,0.00369795,0.00370706,0.00370846,0.00370332
1,Story Drift Ratio,6,1,0.00331393,0.00331537,0.00330917,0.00331449,0.0033142,0.00330726,0.00331012,0.00331211,0.00331082,0.00330835
1,Story Drift Ratio,6,2,0.00335602,0.0033562,0.00335944,0.0033571,0.00336608,0.00335573,0.00335842,0.0033524,0.0033591,0.00336417
1,Story Drift Ratio,7,1,0.00315237,0.00315895,0.00316347,0.00316125,0.00316156,0.00316185,0.00316166,0.00315863,0.00316322,0.00316034
1,Story Drift Ratio,7,2,0.0031954,0.00318768,0.00319444,0.00319119,0.00319513,0.00319551,0.00319576,0.00319872,0.00319353,0.00319589
1,Story Drift Ratio,8,1,0.00293342,0.0029342,0.00293421,0.00292611,0.00293288,0.00292889,0.00293283,0.00293538,0.00292588,0.00293183
1,Story Drift Ratio,8,2,0.00295272,0.00295662,0.0029525,0.00295809,0.00295727,0.00295173,0.00296577,0.00295253,0.0029539,0.00295923
1,Story Drift Ratio,9,1,0.00216189,0.00215664,0.0021615,0.00216215,0.00216636,0.00216318,0.00216652,0.0021609,0.00216454,0.0021601
1,Story Drift Ratio,9,2,0.00218415,0.00218703,0.00218328,0.00218291,0.00218371,0.0021827,0.00218019,0.00218363,0.00218058,0.00218479
1,Acceleration,1,1,0.136574,0.136785,0.136791,0.136636,0.136765,0.136592,0.136697,0.136863,0.136668,0.13688
1,Acceleration,1,2,0.110345,0.110137,0.110205,0.110128,0.110325,0.110303,0.110378,0.11011,0.11033,0.110395
1,Acceleration,2,1,0.109445,0.109264,0.109414,0.109653,0.109729,0.109538,0.109545,0.109445,0.109562,0.109574
1,Acceleration,2,2,0.129709,0.129583,0.129452,0.12966,0.129625,0.129761,0.12965,0.1296,0.129529,0.129545
1,Acceleration,3,1,0.119015,0.119007,0.118985,0.118979,0.11881,0.11903,0.118991,0.118883,0.118847,0.118959
1,Acceleration,3,2,0.138809,0.139016,0.138896,0.138965,0.138886,0.138894,0.138799,0.139039,0.138884,0.138815
1,Acceleration,4,1,0.127548,0.12738,0.127666,0.12744,0.127692,0.12763,0.127541,0.127674,0.1275,0.127687
1,Acceleration,4,2,0.146328,0.146375,0.146317,0.146428,0.146391,0.145941,0.146152,0.146139,0.14622,0.146481
1,Acceleration,5,1,0.167378,0.167325,0.166915,0.167015,0.16727,0.167014,0.167119,0.167121,0.166954,0.167334
