Non-Linear
Intensity #,Name,# Demand Vectors,Modeling Dispersion,SA(T),SA(T1),MAFE
1,Intensity 1,22,0,0.01,0.4,0.047582
2,Intensity 2,22,0,0.1,0.4,0.00249552
3,Intensity 3,22,0,0.2,0.4,0.000872671
4,Intensity 4,22,0,0.3,0.4,0.000452331
5,Intensity 5,22,0,0.4,0.4,0.000277948
6,Intensity 6,22,0,0.5,0.4,0.000188132
7,Intensity 7,22,0,0.6,0.4,0.000135604
8,Intensity 8,22,0,0.7,0.4,0.000102179
9,Intensity 9,22,0,0.8,0.4,7.95856e-05
10,Intensity 10,22,0,0.9,0.4,6.36032e-05
11,Intensity 11,22,0,1,0.4,5.18881e-05
12,Intensity 12,22,0,1.1,0.4,4.30515e-05
13,Intensity 13,22,0,1.2,0.4,3.62275e-05
14,Intensity 14,22,0,1.5,0.4,2.30487e-05
15,Intensity 15,22,0,2,0.4,1.25951e-05
16,Intensity 16,22,0,3,0.4,5.14541e-06
17,Intensity 17,22,0,4,0.4,2.63745e-06
18,Intensity 18,22,0,5,0.4,1.53907e-06

Intensity #,Demand Type,Floor,Dir,EQ1,EQ2,EQ3,EQ4,EQ5,EQ6,EQ7,EQ8,EQ9,EQ10,EQ11,EQ12,EQ13,EQ14,EQ15,EQ16,EQ17,EQ18,EQ19,EQ20,EQ21,EQ22
10,Acceleration,4,1,4.87618,5.39335,1.75854,3.778,3.95541,4.19441,5.78746,5.51659,3.57503,4.97245,3.84236,3.79968,5.04964,4.52929,3.93889,1.3573,1.24469,6.27311,2.37143,2.35022,2.02214,5.28736
10,Acceleration,4,2,3.21493,9.89413,2.61155,2.90654,1.09323,4.39065,5.4421,3.00798,7.30227,2.1029,3.6331,4.23241,4.9261,3.93845,3.21227,1.80109,1.89855,4.20768,5.3052,3.13463,2.86301,7.21389
10,Acceleration,5,1,4.34638,5.41147,1.19353,2.48821,2.12789,3.58326,5.39615,3.82709,2.71432,3.71783,2.5203,2.83843,4.15324,3.42631,3.96552,1.19176,0.925632,5.28606,2.2454,2.42662,1.3834,6.22306
10,Acceleration,5,2,2.18143,9.92747,1.56365,1.60918,1.33164,3.21825,5.43499,3.18193,8.49181,1.34417,2.65273,3.67922,3.67224,3.63917,3.49451,1.70942,1.13865,4.61998,4.50555,2.58589,2.19148,9.02895
10,Acceleration,6,1,3.45525,6.91649,1.17183,1.71734,1.58404,3.8784,5.54454,4.05089,2.43926,2.21625,1.49806,1.84892,3.43381,2.46858,3.5106,1.31552,0.902421,5.27636,2.55257,2.43009,1.30195,7.11618
10,Acceleration,6,2,2.02334,11.8533,1.41764,1.5121,1.16649,1.99779,5.181,3.19595,8.68118,1.25412,2.04895,2.91164,3.76852,2.49349,3.54589,1.8059,1.60499,4.84681,2.44311,2.54833,2.11779,10.0033
10,Acceleration,7,1,4.1353,7.73127,1.23511,1.48755,2.09128,3.62101,6.56402,3.75504,2.70177,3.04413,1.9393,1.71178,3.35482,3.27393,3.00115,1.61905,0.959438,5.41176,3.21034,2.21233,1.7139,6.8339
10,Acceleration,7,2,2.11341,12.7948,1.96752,1.82113,1.2115,2.35465,5.34808,2.86145,8.79635,1.26782,2.71479,2.61161,3.48538,2.93106,3.52461,1.55088,2.07986,4.56429,2.576,2.37767,2.74954,9.59231
10,Acceleration,8,1,4.4935,7.14276,1.09554,2.22691,2.49394,2.98632,5.99128,3.4657,2.57124,3.45023,2.67104,2.03022,3.9309,4.25887,2.74814,1.69581,1.21456,5.36126,3.41291,1.83405,1.78836,5.82549
10,Acceleration,8,2,2.15548,11.0546,2.13777,2.05083,1.52691,2.48765,5.06115,2.93356,7.82544,1.5454,3.75943,2.35889,4.00003,3.29049,3.61162,1.81325,2.26828,5.2405,4.13283,2.19247,3.86259,7.80811
10,Acceleration,9,1,6.23595,7.43994,1.17213,2.85065,2.41145,2.81371,6.57373,2.98443,2.44109,3.95235,3.00805,2.4565,5.93743,5.46174,3.11168,1.92279,1.40097,5.96039,4.01677,2.12242,2.23454,5.88616
10,Acceleration,9,2,2.23562,10.0907,2.64598,2.34517,1.91668,2.69475,5.07043,3.37596,8.02337,2.20873,4.30734,2.55043,4.57347,3.86009,3.4202,2.63524,2.68163,6.53063,4.90935,2.75815,4.21781,8.42993
10,Acceleration,10,1,7.68023,8.23543,1.91399,3.48432,3.29831,5.68087,7.3351,3.67741,2.7612,5.89846,4.24574,3.65727,8.01273,7.21147,5.07934,2.47493,1.65973,7.92378,6.70597,3.01394,2.34536,7.50671
10,Acceleration,10,2,3.28138,9.48853,3.98154,3.6332,2.6153,3.85417,6.29093,5.34202,8.43208,3.827,6.20382,3.98152,5.65636,5.92286,5.85251,4.5271,4.04454,7.66682,6.94585,3.50038,6.1015,9.27964
10,Residual Drift,,,0.00122178,0.00288348,0.000134035,0.000105784,8.97722e-05,0.000198519,0.000449115,0.000131079,0.000382525,0.000284054,0.000165169,0.000100652,0.000159511,0.000581658,6.94487e-05,0.000127268,0.000122563,0.00124469,0.000236409,0.000135613,9.94738e-05,0.000675154
11,Story Drift Ratio,1,1,0.00979953,0.00977078,0.00550429,0.00713359,0.00678515,0.00846671,0.00867766,0.0073897,0.00579492,0.00847876,0.00639786,0.00715155,0.00795175,0.00856654,0.00830205,0.00709525,0.00675466,0.00866127,0.00720327,0.00600317,0.005544,0.00916485
11,Story Drift Ratio,1,2,0.00672233,0.011078,0.00739092,0.00535721,0.00660298,0.00807079,0.00623361,0.00905593,0.00922767,0.00641094,0.00714615,0.00607684,0.0083855,0.00690863,0.0121493,0.00695707,0.00931101,0.0105768,0.00739744,0.0075875,0.00690466,0.00946745
11,Story Drift Ratio,2,1,0.0110297,0.011174,0.00744299,0.00880539,0.00867885,0.0101811,0.0102215,0.00901461,0.00779679,0.0101044,0.00834262,0.00885447,0.00948399,0.0102925,0.00950833,0.00877966,0.00849048,0.0103712,0.00924591,0.00810824,0.00754809,0.0105905
11,Story Drift Ratio,2,2,0.0083906,0.0123334,0.00918794,0.00724645,0.00844797,0.00970087,0.00823705,0.0104508,0.0106834,0.00830331,0.00929231,0.00827463,0.00997237,0.00874634,0.0132828,0.00881316,0.0110742,0.0119717,0.00941448,0.00904417,0.00890062,0.0108401
11,Story Drift Ratio,3,1,0.0115001,0.0114316,0.00799269,0.00903913,0.00915134,0.0105386,0.0106096,0.00946921,0.00837815,0.0103264,0.00881655,0.00927582,0.00998149,0.0106814,0.00997761,0.00907825,0.00898906,0.0105304,0.00973066,0.00866819,0.00812797,0.0107009
11,Story Drift Ratio,3,2,0.0087082,0.0135845,0.00950962,0.00768614,0.00891127,0.0100802,0.00885886,0.0106875,0.0110656,0.00882402,0.00979531,0.00876924,0.0102499,0.00915691,0.0134296,0.00926108,0.0114278,0.0121231,0.00982068,0.00943198,0.00938327,0.0118813
11,Story Drift Ratio,4,1,0.0107561,0.0106819,0.00743907,0.00852568,0.00850003,0.00979144,0.0101804,0.00890555,0.00775533,0.00951131,0.00822858,0.00867159,0.00964077,0.0100631,0.00950036,0.00841628,0.00839863,0.0101093,0.00916696,0.00806045,0.00758429,0.00984728
11,Story Drift Ratio,4,2,0.00819431,0.0141339,0.00877191,0.00734065,0.00827622,0.00946676,0.00838764,0.00998457,0.0113158,0.00825293,0.00911658,0.00802229,0.00949766,0.00853578,0.0124858,0.00863653,0.0106967,0.0113278,0.00924613,0.00887642,0.00880262,0.0123458
11,Story Drift Ratio,5,1,0.00889445,0.0101059,0.00611192,0.00733482,0.00707748,0.00822836,0.00885821,0.00758182,0.00626952,0.00803458,0.00697673,0.00733957,0.00864658,0.00873469,0.00819558,0.00711776,0.00710282,0.00890299,0.00794977,0.00670902,0.0062785,0.00909097
11,Story Drift Ratio,5,2,0.0070398,0.013229,0.00730541,0.00618367,0.00699709,0.00808175,0.00720769,0.00846508,0.0111152,0.00696965,0.00780995,0.00646567,0.00796779,0.00718063,0.0105083,0.00727006,0.00905114,0.00977687,0.00805451,0.00739781,0.00755235,0.011615
11,Story Drift Ratio,6,1,0.00899834,0.0112142,0.00567184,0.00707279,0.00664653,0.00777473,0.00956769,0.00734416,0.00604383,0.00748626,0.00676494,0.00699142,0.00857211,0.00856335,0.0078585,0.0069112,0.00670618,0.00950771,0.00777943,0.00636104,0.00589375,0.00981918
11,Story Drift Ratio,6,2,0.00671405,0.0144358,0.00693692,0.00604441,0.00671007,0.00770256,0.00850492,0.00806355,0.0121057,0.00665192,0.00773119,0.00646102,0.00789781,0.00725795,0.0101491,0.00694465,0.00848222,0.00989255,0.00794001,0.00693065,0.0073424,0.0123333
11,Story Drift Ratio,7,1,0.0106406,0.013175,0.0053084,0.00632143,0.0057775,0.00683493,0.011784,0.00656449,0.00580308,0.00797234,0.00626652,0.00628452,0.00990849,0.00911987,0.0074732,0.00607432,0.00578187,0.0108351,0.00792221,0.00580055,0.00565551,0.0111638
11,Story Drift Ratio,7,2,0.00592018,0.0176871,0.00621455,0.00582808,0.00609859,0.00688733,0.0101698,0.00778444,0.0136852,0.00616878,0.00737543,0.00692185,0.00836197,0.00810262,0.00950006,0.00641798,0.00743539,0.010469,0.0078228,0.00659534,0.00701228,0.0141075
11,Story Drift Ratio,8,1,0.0134523,0.0134044,0.0051735,0.00648501,0.00573653,0.00843237,0.0129043,0.00669547,0.00656902,0.00967191,0.00707546,0.006731,0.0126156,0.0110913,0.00870436,0.00613875,0.00561785,0.0131455,0.00984187,0.00623221,0.00572707,0.0128472
11,Story Drift Ratio,8,2,0.00709674,0.0210297,0.00723826,0.00729426,0.00637029,0.0073293,0.0118146,0.00835534,0.0152307,0.00696391,0.00923178,0.00877219,0.00956085,0.009554,0.00959495,0.0077082,0.00697406,0.0134721,0.00951808,0.00705746,0.00923759,0.016567
11,Story Drift Ratio,9,1,0.0212855,0.0175223,0.00562206,0.00934106,0.0083028,0.0129569,0.0187014,0.00897693,0.00876201,0.0136794,0.0101824,0.00879771,0.0194775,0.0177866,0.0111023,0.00800606,0.00591135,0.0194612,0.0139075,0.00827579,0.00732933,0.018504
11,Story Drift Ratio,9,2,0.00835752,0.0308322,0.0103456,0.00969877,0.00712221,0.00850742,0.0151728,0.0110612,0.0219661,0.00885627,0.0133965,0.0109019,0.0125159,0.0129423,0.00978352,0.0104392,0.00973677,0.0230443,0.0138648,0.00973472,0.0129607,0.0243863
11,Acceleration,1,1,2.89098,4.86716,1.03453,1.78841,1.41328,3.16269,3.5387,3.32483,2.16915,1.39294,1.18957,1.64173,2.89862,1.53713,3.40031,1.03898,0.996866,3.55919,2.45191,2.00564,1.26774,2.86409
11,Acceleration,1,2,2.50722,4.28551,1.53491,1.84045,1.03052,1.90554,3.02764,2.18892,3.18848,0.864487,1.30909,1.9184,2.78521,1.59414,2.17205,1.2131,1.1679,3.81307,2.67225,1.93666,1.56726,4.07912
11,Acceleration,2,1,3.31359,6.77511,1.66478,2.51396,3.14478,3.05641,3.92729,4.27017,2.69557,3.83592,2.33904,2.41851,3.4319,3.95691,4.15855,1.99451,1.60082,4.23663,2.5033,2.51396,2.40831,4.20988
11,Acceleration,2,2,2.87512,7.55155,2.17366,2.11945,1.66989,3.38824,3.5066,2.67858,5.80414,2.18778,2.74799,2.65499,3.48048,2.54741,2.89355,1.98434,1.76551,3.55919,3.89426,2.51327,2.76304,6.31254
11,Acceleration,3,1,4.61623,6.49642,2.67095,4.07725,4.87933,4.67512,5.71303,4.76784,4.16052,5.47633,4.15207,3.98432,4.97602,6.0211,4.94037,2.5054,2.34089,5.15696,3.68863,3.07125,3.05196,4.85331
11,Acceleration,3,2,4.14795,10.204,3.49503,4.17363,1.88483,5.27766,5.2313,3.97093,6.80745,3.5824,4.11095,4.79788,4.52092,4.27045,4.42387,3.30973,3.24473,4.28743,5.82911,4.15671,3.61915,8.47115
11,Acceleration,4,1,5.59402,6.23348,2.05944,3.63939,4.30088,4.20495,5.96061,5.58403,4.02435,5.45409,3.69061,4.35242,5.56561,5.8352,4.66325,1.62794,1.48539,6.10937,2.95837,2.76192,2.59173,5.40366
11,Acceleration,4,2,3.65118,11.3577,2.98491,3.29832,1.28263,5.03786,5.3681,3.38431,8.03011,2.4146,3.48039,4.92563,4.68739,4.55049,3.72208,2.00603,2.67291,4.81497,5.29465,2.97769,3.42283,8.37062
11,Acceleration,5,1,4.55056,5.77931,1.25878,2.94436,2.54253,4.70407,6.45306,4.31236,3.39514,4.18276,2.93808,3.29665,4.39426,3.824,4.97501,1.30397,1.12691,5.95756,2.89957,2.87976,1.99507,6.99616
11,Acceleration,5,2,2.42381,10.6659,1.89218,2.14873,1.41945,4.36507,6.75295,3.6179,9.05353,1.29574,3.16964,4.38757,4.49731,4.3652,3.95779,1.5265,1.44375,5.28861,5.00375,3.33742,2.6548,9.6562
11,Acceleration,6,1,4.62931,7.64098,1.31952,2.15145,1.66928,4.51087,6.87729,4.37382,3.05735,3.02513,1.59061,2.10348,3.67535,2.99411,4.32256,1.35005,1.25152,5.80581,3.45814,2.92177,1.33603,8.07999
11,Acceleration,6,2,2.34238,13.4657,1.50201,1.75081,1.28654,2.26654,6.59346,3.6762,10.0924,1.44643,2.40772,3.70795,4.68346,3.19238,4.00097,1.77617,1.58777,5.45017,3.12591,2.87283,2.5468,11.5698
11,Acceleration,7,1,5.16313,8.62125,1.41524,1.47723,2.12652,4.39369,7.4558,4.10045,3.37472,3.59423,2.01619,1.97453,4.34385,3.72696,3.43776,1.96261,1.47059,6.19092,3.73299,2.67497,1.79548,8.39138
11,Acceleration,7,2,2.46454,13.4465,2.1919,1.98911,1.38187,2.92284,6.57607,3.28265,9.99822,1.4882,3.19627,3.38247,5.02425,3.2882,3.9572,1.92243,2.20812,5.06229,3.04793,2.68318,3.28027,10.8957
11,Acceleration,8,1,5.19943,7.94154,1.31872,2.36839,2.60173,3.54301,7.53715,3.85203,3.09204,4.12244,3.15923,2.35864,4.66295,4.68548,3.21794,2.0108,1.46392,6.33569,3.80328,2.24131,2.05792,7.49445
11,Acceleration,8,2,2.4582,12.4936,2.49467,2.2893,1.418,2.73809,5.9734,3.3895,8.60527,1.66559,3.9863,3.22473,4.73407,3.5495,4.10891,2.40934,2.5963,5.7958,4.09155,2.81409,4.67457,9.61421
11,Acceleration,9,1,7.66703,8.33771,1.41078,3.00296,2.64205,3.64903,7.66273,3.42641,3.07907,4.99269,3.63661,2.6947,7.07893,6.41528,3.72737,2.19375,1.62571,6.63595,4.49927,2.46097,2.23774,6.64979
11,Acceleration,9,2,2.3128,11.0207,2.83397,2.67377,2.06848,2.96205,5.67039,3.76541,9.3413,2.47113,4.3866,3.27918,5.17264,4.59212,3.96375,3.04463,2.96446,7.52832,5.30608,3.46592,4.89962,8.9946
11,Acceleration,10,1,8.26526,8.66181,2.27853,4.06709,3.53591,6.27979,8.08333,4.25299,3.65579,6.40429,4.92312,4.09811,8.6131,7.50636,5.85554,2.83337,2.02051,8.77236,7.22828,3.429,2.75118,7.85016
11,Acceleration,10,2,3.87624,10.0019,4.65235,4.3308,3.14082,4.11252,7.18678,5.85309,9.05011,4.30829,6.79145,5.04673,6.48802,6.43073,6.41858,5.29484,4.42533,7.82558,7.24583,4.04836,6.6255,9.50078
11,Residual Drift,,,0.00159527,0.00426873,0.000137529,0.000114492,9.12965e-05,0.000201957,0.000732361,0.00012448,0.000361733,0.000519003,0.000259617,9.91519e-05,8.48502e-05,0.000734107,0.000147947,0.000126448,0.000133221,0.0018598,0.000289953,0.00014099,0.00010433,0.00076738
12,Story Drift Ratio,1,1,0.0101237,0.0103579,0.00583692,0.00745786,0.00719202,0.00892666,0.00920855,0.00793013,0.00632061,0.00877858,0.00666804,0.00752468,0.00853363,0.008942,0.00902312,0.00746141,0.00712474,0.00923793,0.00753021,0.00645578,0.00586604,0.00963099
12,Story Drift Ratio,1,2,0.00704221,0.0118529,0.00768163,0.00566198,0.00697424,0.00842976,0.0066408,0.00956909,0.00975421,0.00679,0.00751685,0.00650254,0.00880501,0.00727732,0.0127197,0.00728346,0.00979977,0.0111871,0.00780754,0.00794489,0.00732785,0.0101882
12,Story Drift Ratio,2,1,0.0115533,0.0116335,0.00774999,0.00910659,0.00904965,0.0105936,0.0105533,0.00949018,0.00825491,0.0103981,0.00856401,0.00918824,0.0099824,0.0106063,0.0101034,0.00910601,0.00890959,0.0106971,0.00958862,0.00835632,0.0078369,0.0109855
12,Story Drift Ratio,2,2,0.00868252,0.013223,0.00945908,0.00750129,0.0087912,0.00999893,0.00856875,0.0108721,0.0110985,0.00870996,0.00962088,0.00871297,0.0103041,0.00906496,0.0139984,0.00910896,0.011504,0.0124209,0.00981801,0.00934759,0.0093001,0.0116037
12,Story Drift Ratio,3,1,0.0119009,0.011811,0.00827309,0.00931529,0.0094862,0.0109196,0.011014,0.0098797,0.00880493,0.0105847,0.0090038,0.00954946,0.0104982,0.0109366,0.0104533,0.00936258,0.00947153,0.0110854,0.0100662,0.00896548,0.00839493,0.0110346
12,Story Drift Ratio,3,2,0.00902877,0.0144562,0.00975877,0.00816819,0.00920976,0.0103444,0.00923752,0.0110531,0.011643,0.00919938,0.0100961,0.00917703,0.0105634,0.00944917,0.0140445,0.00953091,0.0118163,0.0124595,0.0102825,0.00970154,0.00975865,0.0126899
12,Story Drift Ratio,4,1,0.0109758,0.0113953,0.00769936,0.0087375,0.0088066,0.010142,0.0105825,0.00927331,0.00817894,0.00981754,0.00842013,0.00895617,0.0102228,0.0103317,0.00995129,0.00866334,0.00885412,0.010703,0.00950106,0.00825516,0.00784897,0.010605
12,Story Drift Ratio,4,2,0.00835324,0.0153339,0.00900113,0.00782815,0.00856913,0.00972733,0.00867722,0.0103467,0.0120417,0.00859678,0.00936535,0.00834584,0.00980054,0.00880797,0.0130567,0.00889012,0.0110626,0.0116018,0.00966639,0.00912495,0.00916044,0.0132109
12,Story Drift Ratio,5,1,0.00911117,0.0107599,0.00635547,0.00751462,0.00737401,0.00853934,0.00938474,0.00790629,0.00668711,0.00829769,0.00717465,0.00758915,0.00911302,0.00891719,0.00862546,0.00730379,0.00737352,0.00970104,0.00828192,0.00694607,0.00654284,0.00981584
12,Story Drift Ratio,5,2,0.0072048,0.0139587,0.00747396,0.00669644,0.00726222,0.00832774,0.00779531,0.00879084,0.0117484,0.00729832,0.00812334,0.00684964,0.00823038,0.00746158,0.010958,0.00750592,0.0094054,0.010079,0.00842255,0.0076104,0.00783039,0.0124228
12,Story Drift Ratio,6,1,0.00960564,0.0120682,0.00590698,0.00724135,0.00691371,0.00806564,0.01056,0.00768244,0.00619696,0.00776056,0.00698508,0.00724269,0.00920371,0.00877675,0.00836646,0.00703131,0.00687955,0.0105734,0.00812106,0.00664679,0.0061449,0.0106115
12,Story Drift Ratio,6,2,0.00691074,0.0153666,0.00708391,0.00651069,0.00697083,0.00793365,0.00940734,0.00837,0.0128555,0.0069749,0.00811393,0.00723829,0.00827794,0.00800793,0.0104821,0.00714965,0.00883014,0.0103142,0.00835933,0.00733001,0.00755419,0.0131787
12,Story Drift Ratio,7,1,0.0118518,0.0140655,0.00545749,0.00651713,0.00602483,0.00717951,0.0124113,0.00698902,0.00609104,0.00883427,0.00650797,0.00652897,0.0106705,0.00990202,0.0082978,0.00620042,0.00595316,0.0126874,0.00862594,0.00602093,0.0057501,0.0119757
12,Story Drift Ratio,7,2,0.00623575,0.0187205,0.00645211,0.00616551,0.00633018,0.00714117,0.0116117,0.00820606,0.0149167,0.00645607,0.00795598,0.00810847,0.0092988,0.00877216,0.0100013,0.00665263,0.00780592,0.0112777,0.00879992,0.00717034,0.00762884,0.0154593
12,Story Drift Ratio,8,1,0.014382,0.0142296,0.00553741,0.0070635,0.00587646,0.00905498,0.0140382,0.0072988,0.00716873,0.0103544,0.00767745,0.00705395,0.0136197,0.0121249,0.00975354,0.0064291,0.00577046,0.0144083,0.0105008,0.00691233,0.00587099,0.0137067
12,Story Drift Ratio,8,2,0.00760439,0.0230056,0.0076664,0.00804183,0.00681004,0.00770048,0.0137232,0.00878462,0.0170652,0.00725962,0.00983043,0.00987477,0.0106261,0.0100954,0.0102025,0.00834178,0.00752956,0.0155755,0.010332,0.0074079,0.0098466,0.0182946
12,Story Drift Ratio,9,1,0.0241058,0.0189985,0.00621752,0.00995368,0.00848752,0.0142944,0.0215786,0.00975047,0.010177,0.0150114,0.0108525,0.00951581,0.0226171,0.0200745,0.0124848,0.00856597,0.00654489,0.021864,0.0149889,0.00881835,0.0079263,0.0203918
12,Story Drift Ratio,9,2,0.00914165,0.0319988,0.0114253,0.0107376,0.00804487,0.0095532,0.0193198,0.0117606,0.0248366,0.00919993,0.014566,0.0127663,0.0140913,0.0137562,0.0106905,0.0113194,0.0100792,0.0262,0.0154148,0.0103214,0.0139549,0.0271174
12,Acceleration,1,1,3.18008,5.35387,1.13798,1.96725,1.55462,3.47896,3.89257,3.65731,2.38608,1.53223,1.30853,1.8059,3.18849,1.69084,3.74034,1.14287,1.09655,3.91511,2.69709,2.2062,1.39451,3.1505
12,Acceleration,1,2,2.75794,4.71407,1.68841,2.0245,1.13357,2.09609,3.3304,2.40781,3.50733,0.950936,1.44001,2.11024,3.06373,1.75355,2.38926,1.3344,1.28469,4.19437,2.93948,2.13033,1.72398,4.48704
12,Acceleration,2,1,3.77189,7.71102,1.69966,2.52457,2.79095,3.57376,4.40593,4.79731,3.1917,4.06301,2.94221,2.38374,3.81004,3.95454,4.3221,2.02382,1.75408,4.44186,2.69489,2.66201,2.58518,4.61519
12,Acceleration,2,2,3.10664,8.1565,2.31844,2.60772,1.57327,3.65499,3.55433,2.83049,6.78025,2.50466,2.54724,3.20581,3.79905,2.98193,3.19819,1.95855,2.1308,3.95773,4.00393,2.5303,2.75313,6.75545
12,Acceleration,3,1,4.95398,7.42734,3.03268,3.77471,5.03196,4.85735,5.89552,4.71003,5.24049,5.66199,4.18975,4.41994,4.81629,6.15434,5.01557,2.85175,2.62723,6.27884,3.79695,3.52995,3.46642,5.71562
12,Acceleration,3,2,4.15492,11.1869,3.48158,4.3932,2.23012,5.74483,5.42349,4.58373,8.17249,3.85715,4.28778,5.0571,4.8338,4.95229,5.03239,3.25374,3.46607,4.77869,6.00536,3.99877,3.97255,9.36117
12,Acceleration,4,1,6.09102,7.08683,2.58154,4.1027,4.07291,5.3014,5.92611,5.54426,4.56196,5.73093,4.14353,4.79075,5.69822,5.66781,5.39596,2.24934,1.53727,7.61108,3.27506,3.18004,3.3755,6.26359
12,Acceleration,4,2,4.25713,12.4707,3.50963,3.71708,1.57885,5.90262,5.35607,3.76329,7.62149,2.97598,3.66854,5.62635,4.9168,5.31023,4.09034,2.34091,2.58964,5.41621,5.90818,3.50023,3.79355,9.51706
12,Acceleration,5,1,5.47963,6.88499,1.70422,3.24705,2.45759,4.50616,6.89642,4.99441,3.94528,4.72279,2.96172,3.67753,5.22683,4.51617,5.72997,1.59542,1.04348,6.62203,2.88724,3.32869,2.48257,7.25462
12,Acceleration,5,2,3.00427,12.4436,2.35936,2.55584,1.25558,4.06294,6.70371,4.06308,9.59166,1.44962,3.74376,5.01053,5.22657,5.14277,4.42334,2.07106,2.0245,5.9441,5.28664,3.42882,3.1001,10.5268
12,Acceleration,6,1,5.62353,8.24044,1.33941,2.27498,1.82961,4.81917,7.7337,4.2886,3.57273,3.89794,2.02624,2.27642,4.51651,3.56526,4.95964,1.42001,1.5575,6.86085,3.9671,3.39704,1.58225,8.85842
12,Acceleration,6,2,2.66957,14.3266,1.62203,2.09259,1.28534,2.88972,7.98787,4.16736,11.214,1.61847,2.71096,4.63849,5.91488,4.09046,4.44182,1.77125,1.73706,5.9575,4.18825,3.24617,3.1339,12.3258
12,Acceleration,7,1,5.77084,9.48744,1.54578,1.73713,2.18723,4.95279,9.10315,4.53891,4.02502,3.97627,2.13253,2.23001,4.74104,4.40851,3.92088,2.1201,1.72073,6.99355,4.11691,3.1216,1.91247,9.80746
12,Acceleration,7,2,2.79055,15.7987,2.59793,2.42849,1.63307,3.13673,8.36874,3.72417,10.8011,1.84506,3.5489,4.5444,6.00622,3.75501,4.39417,2.22791,1.89333,5.59494,3.37327,2.99052,4.22202,12.4039
12,Acceleration,8,1,5.94649,9.12133,1.52282,2.60452,2.74655,4.06108,7.58355,4.43588,3.67396,4.27573,3.38844,2.6937,5.46209,5.30634,3.90698,2.22749,1.58802,7.31053,4.19261,2.6802,2.26907,8.49785
12,Acceleration,8,2,2.7542,12.8188,2.99824,2.6142,1.71477,3.12524,6.51547,3.75608,10.6208,1.75747,4.48206,4.40245,5.38035,3.72069,4.55062,3.10283,2.54859,6.31521,4.56971,3.31691,5.05269,10.6498
12,Acceleration,9,1,8.43886,9.15253,1.68473,3.24749,2.88362,3.96624,8.43308,3.94824,3.47424,5.3009,3.87317,2.95262,7.50574,7.21513,4.25793,2.52892,1.72871,8.25968,4.91935,2.82545,2.30183,7.44088
12,Acceleration,9,2,2.642,11.2036,3.35276,3.04652,2.25332,3.12314,6.86694,4.00228,10.2624,2.66579,4.55451,4.00284,5.83273,5.15486,4.53445,3.64122,2.99609,8.24951,5.72124,4.04779,5.07196,10.1426
12,Acceleration,10,1,8.28409,8.82841,2.63387,4.49839,3.68158,6.68807,8.98755,4.72682,4.32313,6.8805,5.39764,4.51119,8.64759,7.88159,6.64498,3.26778,2.42088,9.63378,7.56136,4.02056,3.16062,8.29703
12,Acceleration,10,2,4.32201,10.3023,5.2196,5.22356,3.59702,4.49741,7.7952,6.18391,9.43615,4.69368,7.14701,6.11657,7.16912,6.8349,7.02475,5.95681,4.98121,8.09967,7.42411,4.50412,7.22845,9.53639
12,Residual Drift,,,0.00224468,0.00256585,0.00014009,0.000120585,9.24751e-05,0.000214687,0.00113764,9.28365e-05,0.000450218,0.000831388,0.000326278,0.000210581,0.000285806,0.000899228,0.000366465,0.000138925,0.000143127,0.00308743,0.0002961,0.000145751,0.000123563,0.000835264
13,Story Drift Ratio,1,1,0.0105122,0.0109154,0.0061334,0.00775926,0.00757455,0.00934305,0.0097247,0.00844612,0.00683193,0.00906012,0.00695097,0.00782402,0.00904766,0.0092554,0.00969335,0.00775823,0.00747229,0.00972339,0.00777534,0.00691383,0.00615069,0.0100776
13,Story Drift Ratio,1,2,0.00730102,0.0125957,0.0079509,0.00604974,0.00732526,0.00876251,0.00710688,0.0100472,0.0102289,0.00716578,0.00786741,0.00680126,0.00927229,0.00760997,0.0134931,0.00757763,0.0102405,0.0117472,0.00824633,0.00828397,0.00773525,0.0108939
13,Story Drift Ratio,2,1,0.0120141,0.0120727,0.0080201,0.00938585,0.00939393,0.0109723,0.0109842,0.00993497,0.00868308,0.0106763,0.00880529,0.00947916,0.0104565,0.0109458,0.0106702,0.00938605,0.00939232,0.0110378,0.00981188,0.00877745,0.0080876,0.0113341
13,Story Drift Ratio,2,2,0.00892324,0.0139595,0.00970618,0.00792186,0.00909977,0.0102735,0.00893396,0.0112608,0.0114768,0.00908834,0.00990793,0.00904265,0.0106494,0.00934443,0.0146676,0.00937027,0.0118845,0.0128534,0.0102282,0.00965833,0.0096865,0.0122601
13,Story Drift Ratio,3,1,0.0122265,0.0121729,0.00851493,0.00958188,0.0097993,0.0112676,0.0114983,0.0102824,0.00919325,0.0109069,0.0092236,0.00981923,0.0110511,0.0112439,0.0109003,0.0096173,0.00990609,0.0116623,0.0103217,0.00934167,0.00862471,0.0113098
13,Story Drift Ratio,3,2,0.00931224,0.0155358,0.00999334,0.00855577,0.00948597,0.010586,0.00983033,0.011399,0.0123851,0.0095386,0.0103557,0.00944424,0.0108696,0.00968063,0.0146229,0.00977452,0.0121575,0.0127596,0.0106917,0.00998922,0.0101459,0.0135393
