
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2021-09-08


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, 7.5
Magnitude Max:, 7.8
Rrup Min (km):, 0.0
Rrup Max (km):, 30.0
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 
Earthquake Name:, chi-chi
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, SRSS
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
0.25,0.2033502,0.1587127,0.191,0.6443295,0.7731549,0.437,0.4658711,0.608188,0.261,0.6936921,0.582412,0.336,0.3472868,0.4035972,0.182,0.1427432,0.1111957,0.144,2.107277,1.815593,0.638,0.424747,0.418487,0.243,0.3280169,0.4130002,0.159,0.4911907,0.6039675,0.21,0.5986152,0.5234535,0.131,0.9084491,1.081129,0.359,0.2025921,0.1790202,0.161,0.3628795,0.4996468,0.151,0.6987222,0.6218241,0.216,0.3758369,0.4835308,0.126,2.02686,1.489931,1.16,0.2088575,0.2842338,0.0919,0.6286889,0.3506857,0.119,0.1665725,0.2224392,0.19,0.5564905,0.6480684,0.394,0.2591675,0.2461203,0.255,0.3353359,0.3379182,0.141,0.3367276,0.2560826,0.252,0.3514752,0.5378847,0.205,0.260245,0.3421576,0.227,0.2262401,0.2267431,0.147,0.6773561,0.6996129,0.167,0.9946238,0.9786713,0.331,0.4386505,0.3472948,0.199,0.2337279,0.3200631,0.214,0.597935,0.7467999,0.407,0.4214235,0.4011171,0.17,0.4451562,0.5397889,0.147,0.5292647,0.7689224,0.31,0.5579067,0.3117236,0.275,0.3148798,0.3470092,0.201,0.5839173,0.5302854,0.201,0.3327711,0.3007395,0.146,0.2336126,0.2102525,0.12,0.2979477,0.2990071,0.129,0.4166043,0.3136808,0.237,0.3195419,0.4908709,0.21,0.3140917,0.2456131,0.212,0.1705365,0.2277313,0.117,0.8844146,0.7318402,0.383,0.8147583,0.68367,0.624,1.108651,0.6429526,0.641,0.3555731,0.3002964,0.14,1.962599,2.805671,0.642,1.061829,1.004726,0.56,0.8075254,0.6287425,0.273,0.9246177,0.4286304,0.326,0.8394982,0.7902857,0.313,1.367759,1.137586,0.266,1.257946,0.9434139,0.709,0.499083,0.4209691,0.18,1.771741,1.040345,0.773,0.3171272,0.2509511,0.174,0.4784975,0.7153106,0.152,0.883449,0.9109451,0.373,0.3517474,0.2116024,0.141,0.6959824,0.3225206,0.325,0.3774377,0.26107,0.215,0.3827755,0.3419774,0.23,0.2063992,0.2233925,0.181,0.2450529,0.2077258,0.151,0.3538156,0.3637307,0.174,0.2913724,0.2750702,0.177,0.3088791,0.2744403,0.295,0.3423983,0.2200975,0.233,0.1812379,0.127929,0.13,0.2469986,0.1650014,0.162,0.1894263,0.1704057,0.187,0.367469,0.4111661,0.188,0.2002593,0.1768658,0.177,0.1785293,0.2019111,0.183,0.4564712,0.6748772,0.305,0.4616891,0.5158954,0.385,0.2770076,0.259694,0.138,0.2514028,0.2870348,0.138,2.229517,1.207622,0.344,0.2065767,0.3648504,0.273,0.4386325,0.4568636,0.267,0.1739438,0.2385722,0.236
0.26,0.1664494,0.1579496,0.242,0.6947608,0.7956165,0.477,0.4792066,0.7260885,0.327,0.7719333,0.7026612,0.324,0.34507,0.3523378,0.179,0.1686298,0.113376,0.139,2.141541,1.761423,0.584,0.4578072,0.4523528,0.255,0.3414386,0.4360458,0.154,0.5008887,0.5415162,0.202,0.5096667,0.5357431,0.15,0.9962236,1.150311,0.333,0.1959027,0.1611013,0.159,0.3592049,0.52623,0.145,0.8021707,0.6793503,0.249,0.3592714,0.4793294,0.137,1.824105,1.348086,1.2,0.2155384,0.296854,0.0919,0.6211995,0.3461817,0.118,0.1656885,0.1982456,0.181,0.5612506,0.707466,0.372,0.249084,0.2439855,0.27,0.3167958,0.3688122,0.161,0.3672448,0.2468329,0.276,0.3642217,0.5319733,0.188,0.2692856,0.3684972,0.219,0.2447659,0.2220868,0.149,0.7115955,0.7737444,0.17,1.033487,0.95837,0.309,0.4796079,0.3767736,0.19,0.257209,0.2855709,0.184,0.6046296,0.6905482,0.439,0.3932933,0.4132716,0.169,0.4837276,0.5288901,0.146,0.5797951,0.7264366,0.314,0.5924913,0.3623602,0.279,0.3016344,0.3968245,0.193,0.4664386,0.4902898,0.188,0.3085627,0.3266006,0.142,0.2698581,0.2320319,0.134,0.3575289,0.3010764,0.119,0.3963079,0.3473499,0.264,0.2850253,0.5529303,0.208,0.3236264,0.2252394,0.181,0.1691359,0.2475996,0.112,0.963806,0.7907743,0.354,0.894425,0.7115555,0.554,1.143149,0.638797,0.678,0.3326077,0.2858219,0.137,2.268988,2.475297,0.577,1.115121,1.0167,0.6,0.8789932,0.6624909,0.251,0.9281415,0.403782,0.344,0.9231588,0.887602,0.335,1.414053,1.139301,0.286,1.331362,0.9467729,0.76,0.4876286,0.4254873,0.176,1.671837,1.080381,0.726,0.3225513,0.2734997,0.17,0.4870079,0.5773296,0.15,1.026232,0.7269717,0.333,0.3548351,0.2327084,0.141,0.6851679,0.3384464,0.324,0.3743008,0.2599921,0.211,0.3537339,0.3351071,0.218,0.1925965,0.251629,0.172,0.2596961,0.2417108,0.158,0.3735609,0.3525841,0.162,0.3195007,0.2993979,0.168,0.2901118,0.2651376,0.313,0.3420652,0.2215866,0.22,0.1670698,0.1283569,0.152,0.2124649,0.1518695,0.151,0.1748371,0.1753892,0.167,0.3744432,0.4034096,0.205,0.22305,0.1917938,0.152,0.1733571,0.1957846,0.164,0.4937868,0.6610206,0.304,0.434146,0.5463467,0.313,0.2513866,0.2826196,0.133,0.2680803,0.2905892,0.133,1.903144,1.191875,0.349,0.1995757,0.3598367,0.29,0.4342295,0.4890046,0.27,0.1630253,0.2538317,0.233
0.28,0.1908988,0.1861171,0.265,0.7353666,0.6992758,0.399,0.5979527,0.8268049,0.277,0.7409205,0.671209,0.308,0.2974018,0.3729845,0.156,0.2008234,0.1283253,0.135,2.355263,2.095103,0.685,0.491505,0.462314,0.253,0.3834644,0.4739116,0.192,0.5308875,0.6034357,0.198,0.5656019,0.5854994,0.152,0.8514044,1.137794,0.324,0.2104331,0.1302741,0.12,0.3573241,0.4719534,0.136,0.7118928,0.7581223,0.287,0.3214556,0.4007484,0.176,1.70209,1.352972,1.41,0.223522,0.3635849,0.103,0.5472338,0.3474595,0.123,0.1629102,0.2498185,0.185,0.7545979,0.7732003,0.314,0.2839199,0.2658375,0.246,0.2978201,0.3649632,0.133,0.393562,0.3131415,0.258,0.3148526,0.4712946,0.146,0.2964121,0.3471754,0.198,0.3295305,0.2527005,0.158,0.7358855,0.7325203,0.145,1.079282,0.8664593,0.288,0.4815982,0.3657353,0.138,0.2129967,0.2777492,0.176,0.545466,0.5304522,0.389,0.3988331,0.4620875,0.157,0.494764,0.4783233,0.144,0.5151798,0.6960888,0.334,0.6343759,0.3412854,0.21,0.3369257,0.4094794,0.211,0.5389169,0.4849262,0.204,0.3563857,0.3247437,0.127,0.3051583,0.2874048,0.144,0.3461579,0.39931,0.0973,0.4816931,0.3277881,0.239,0.3215149,0.4794823,0.194,0.3523847,0.2451929,0.174,0.2141313,0.2276158,0.12,1.204435,0.8337348,0.385,0.8620471,0.8322375,0.37,1.223084,0.6344077,0.694,0.3243592,0.3663633,0.126,2.107639,2.325977,0.601,1.141247,0.873886,0.487,1.023839,0.607368,0.28,0.8216821,0.4937144,0.349,1.006538,1.121863,0.361,1.483077,0.894964,0.283,1.691476,1.124459,0.801,0.4993712,0.5250874,0.171,1.621199,1.126578,0.777,0.3065365,0.284216,0.231,0.49987,0.4364026,0.154,1.02167,0.7308589,0.328,0.3031167,0.2259758,0.144,0.6370636,0.4718876,0.361,0.3737693,0.2736358,0.176,0.3544504,0.3452568,0.209,0.2064352,0.2488996,0.167,0.3368019,0.2889294,0.138,0.4665995,0.3279615,0.15,0.32107,0.3719819,0.2,0.3725331,0.2883377,0.208,0.3303626,0.2309854,0.226,0.1825085,0.1674915,0.195,0.1896386,0.1587255,0.131,0.1777663,0.1991026,0.179,0.5287603,0.3530556,0.17,0.2426565,0.2184544,0.188,0.1825074,0.2168715,0.145,0.419835,0.6694351,0.328,0.4209145,0.6085481,0.269,0.2755674,0.3224614,0.151,0.2763819,0.3348306,0.13,1.653234,1.008903,0.412,0.2116186,0.3171633,0.339,0.4959542,0.4516256,0.25,0.1740268,0.2811414,0.195
0.29,0.2006063,0.203894,0.259,0.7583413,0.8092746,0.36,0.5297403,0.8122001,0.231,0.6290848,0.5642267,0.256,0.2671003,0.3769205,0.179,0.2178985,0.1329006,0.124,2.137995,2.113759,0.655,0.489728,0.4520569,0.26,0.4314494,0.4807841,0.228,0.5167026,0.5768989,0.203,0.6192597,0.5883218,0.138,0.8420191,1.148406,0.302,0.2424992,0.1417632,0.112,0.320374,0.4413885,0.132,0.6104707,0.7841686,0.271,0.3208394,0.4198162,0.203,1.747807,1.405688,1.44,0.2547902,0.3802792,0.106,0.5625405,0.4153318,0.133,0.1701199,0.2430362,0.185,0.7836898,0.8540469,0.289,0.3162501,0.2869457,0.261,0.3049501,0.3610224,0.128,0.4303589,0.3276419,0.226,0.314415,0.459387,0.121,0.3344219,0.3621606,0.194,0.3778039,0.2729284,0.163,0.6567886,0.6680005,0.167,1.143684,0.8393235,0.303,0.4797634,0.3532053,0.14,0.188472,0.2653254,0.183,0.45432,0.500974,0.326,0.3848001,0.3768758,0.153,0.4466493,0.4388542,0.15,0.4957217,0.6835865,0.32,0.6405205,0.3071223,0.193,0.362996,0.4026315,0.198,0.5722619,0.4479547,0.203,0.3414888,0.3598543,0.141,0.3277117,0.3015014,0.143,0.3718026,0.4308182,0.0906,0.5176865,0.3128376,0.203,0.309066,0.4350035,0.216,0.3942258,0.221334,0.153,0.2229453,0.2343483,0.125,1.097912,0.8371098,0.408,0.8870851,0.8843697,0.374,1.258304,0.6299117,0.664,0.3460702,0.3808827,0.144,1.960144,2.490304,0.557,1.089957,0.8415318,0.43,1.023415,0.6528397,0.267,0.7610831,0.5142619,0.353,1.092457,1.222749,0.399,1.336571,0.8428499,0.283,1.53727,1.129495,0.734,0.5488678,0.5160903,0.176,1.638846,1.169426,0.832,0.294614,0.3010925,0.238,0.4494003,0.3727648,0.157,1.006824,0.6594954,0.287,0.3015976,0.2067871,0.149,0.5913979,0.5413709,0.353,0.3921539,0.2861061,0.209,0.3940112,0.2911191,0.212,0.2056064,0.2552396,0.154,0.3286908,0.2735855,0.133,0.4670486,0.3846507,0.165,0.3104949,0.3844457,0.188,0.3901022,0.2883236,0.175,0.3284956,0.2397662,0.237,0.1973033,0.1763141,0.186,0.2021449,0.1701219,0.123,0.1726106,0.2117252,0.181,0.5557064,0.3655435,0.18,0.2538112,0.2255804,0.19,0.1756795,0.2420947,0.144,0.4004866,0.5947644,0.328,0.4496545,0.5476812,0.259,0.2719421,0.3031484,0.146,0.2965525,0.2741045,0.125,1.805607,1.074163,0.442,0.2157993,0.3411543,0.311,0.5583998,0.413074,0.234,0.1648699,0.2690115,0.164
0.3,0.2271427,0.2135763,0.264,0.7745451,0.9232581,0.313,0.482535,0.8049937,0.219,0.5762236,0.4943041,0.266,0.2638557,0.3538401,0.185,0.2370913,0.1439631,0.126,1.955825,1.821542,0.581,0.4608659,0.4492134,0.249,0.5108614,0.4976021,0.237,0.6191218,0.6414445,0.241,0.5891025,0.5707247,0.128,0.8715211,1.111817,0.289,0.2680362,0.1470906,0.113,0.3026085,0.438919,0.141,0.5388348,0.7179551,0.255,0.3519141,0.4638481,0.224,1.7312,1.397705,1.52,0.2801716,0.3688435,0.111,0.6196965,0.4368225,0.15,0.1591909,0.2292651,0.19,0.6952006,0.8808123,0.31,0.3035341,0.3051189,0.302,0.2588985,0.3548937,0.127,0.4759424,0.3187153,0.193,0.3242203,0.4576806,0.113,0.3536633,0.3909996,0.214,0.3757125,0.279069,0.166,0.6917909,0.6173243,0.169,1.208831,0.7795104,0.329,0.4501315,0.3711108,0.137,0.1997461,0.2869059,0.201,0.485511,0.5258541,0.286,0.3829371,0.3000585,0.153,0.4771505,0.4110916,0.152,0.4732431,0.6740932,0.295,0.6590298,0.2904596,0.187,0.3689333,0.3418339,0.215,0.6366841,0.484489,0.2,0.3447305,0.3699777,0.137,0.3337017,0.3301261,0.144,0.3971406,0.4231569,0.0962,0.5046363,0.2863332,0.188,0.3323643,0.4329126,0.205,0.4156664,0.2157986,0.164,0.2238115,0.2426679,0.118,0.9337394,0.8306427,0.405,0.8955405,0.9042,0.369,1.364105,0.6320148,0.641,0.3850892,0.3624586,0.141,1.803829,2.262991,0.45,1.047606,0.8583391,0.431,0.9940178,0.6431223,0.278,0.6960616,0.5212518,0.346,1.097697,1.282375,0.423,1.216955,0.8018594,0.265,1.304506,0.966979,0.616,0.5612361,0.5355356,0.173,1.7496,1.152174,0.85,0.2829228,0.3157043,0.231,0.4107187,0.3314446,0.162,1.032924,0.5367774,0.243,0.2924374,0.2315218,0.158,0.5388117,0.5795148,0.339,0.3814152,0.2982393,0.24,0.4209987,0.3046686,0.231,0.2106298,0.2450269,0.132,0.3086464,0.2694557,0.134,0.4314044,0.4011728,0.172,0.3158676,0.3593977,0.197,0.3970307,0.2956218,0.162,0.31145,0.2620684,0.246,0.2112977,0.1775433,0.178,0.1819269,0.1770431,0.106,0.1778668,0.204503,0.161,0.5944885,0.3833074,0.188,0.2625447,0.2482097,0.186,0.1771145,0.2608145,0.142,0.4234534,0.5113768,0.33,0.502866,0.4985493,0.25,0.2766106,0.2614932,0.131,0.3423101,0.2849129,0.123,1.928979,1.096294,0.493,0.231646,0.3405231,0.274,0.52895,0.4709373,0.224,0.1757727,0.2434264,0.175
0.32,0.2421416,0.1813178,0.189,0.6985415,0.7879318,0.282,0.5858809,0.7465807,0.215,0.5705917,0.472008,0.244,0.2967308,0.3229492,0.156,0.189911,0.1500723,0.142,1.917465,1.566661,0.38,0.428324,0.4329551,0.194,0.5549316,0.5720429,0.203,0.675489,0.5996361,0.237,0.4997802,0.4371684,0.117,0.8097916,1.565247,0.231,0.2663518,0.1584822,0.123,0.2933669,0.462301,0.15,0.4366701,0.5481463,0.265,0.3928632,0.6177369,0.236,1.492,1.289347,1.57,0.2588925,0.3986984,0.106,0.6006539,0.3728861,0.142,0.134723,0.1912535,0.177,0.5869042,0.7670837,0.363,0.3014542,0.3525394,0.267,0.2373593,0.3450432,0.13,0.3742355,0.3781155,0.191,0.4146782,0.4869707,0.107,0.3876919,0.3671291,0.228,0.3555914,0.2599965,0.174,0.7405813,0.4818685,0.143,1.179814,0.7771118,0.383,0.3700368,0.3474047,0.149,0.23631,0.3559934,0.181,0.4752892,0.5511932,0.229,0.3883249,0.3118725,0.168,0.4561265,0.4002495,0.15,0.5062901,0.6723788,0.28,0.6693794,0.2964118,0.242,0.3366442,0.4034713,0.222,0.6681366,0.4963623,0.158,0.3606175,0.3191939,0.163,0.3094983,0.3146841,0.146,0.4601145,0.4767205,0.104,0.4770441,0.2521564,0.161,0.3502134,0.520365,0.172,0.3809124,0.2711121,0.177,0.2393019,0.2358192,0.129,0.8200516,0.8508669,0.428,0.9201736,0.893066,0.386,1.424049,0.6427773,0.636,0.4280089,0.3772866,0.139,1.716687,1.902784,0.426,1.105875,1.029587,0.391,0.8430164,0.6172146,0.314,0.8341701,0.5338156,0.327,0.905416,1.125711,0.436,1.324411,0.8626623,0.238,1.521816,0.7423335,0.81,0.5886467,0.5454315,0.203,1.641865,1.057771,0.921,0.2443519,0.2942117,0.222,0.3771454,0.3771344,0.155,1.109249,0.5708538,0.273,0.3007091,0.2139736,0.17,0.4194544,0.5544484,0.319,0.444301,0.2549614,0.229,0.337476,0.2855052,0.223,0.2016086,0.2227649,0.164,0.35752,0.3417223,0.124,0.3886257,0.3562321,0.174,0.3957963,0.3016042,0.207,0.4427296,0.317572,0.178,0.2465297,0.2694878,0.248,0.2481912,0.1926603,0.155,0.1417145,0.160242,0.0904,0.2076351,0.1907405,0.15,0.5486318,0.3997338,0.151,0.250038,0.2882148,0.173,0.2086056,0.2895769,0.154,0.5139157,0.4579647,0.312,0.4689962,0.6056135,0.258,0.2855903,0.2281068,0.127,0.3838124,0.3118396,0.162,1.670088,1.061389,0.489,0.2512609,0.370449,0.227,0.5694619,0.4841465,0.2,0.1726168,0.1879378,0.167
0.34,0.30231,0.2244073,0.129,0.6176087,0.8153487,0.253,0.642982,0.655684,0.209,0.5770438,0.4519752,0.22,0.3279974,0.3453084,0.133,0.1559624,0.1476597,0.121,2.066712,1.89392,0.361,0.4285464,0.438338,0.211,0.5585711,0.6448126,0.188,0.6336882,0.6723093,0.193,0.4545142,0.3850783,0.104,0.7624832,1.817683,0.241,0.2112647,0.1505372,0.123,0.2689041,0.4117436,0.182,0.4201626,0.5364801,0.218,0.4433208,0.6382982,0.326,1.348811,1.359249,1.39,0.2656592,0.3845992,0.109,0.610603,0.4037788,0.105,0.1532618,0.1803168,0.173,0.5697211,0.7610797,0.398,0.3745199,0.4198944,0.244,0.2499737,0.2995267,0.111,0.3420537,0.3757749,0.219,0.4397524,0.6526638,0.0985,0.336744,0.3986614,0.231,0.3688295,0.2454467,0.138,0.7052776,0.4437842,0.131,1.177193,0.7944664,0.379,0.2701622,0.2999665,0.133,0.2172704,0.3553267,0.178,0.5479674,0.5650953,0.228,0.3361476,0.2743815,0.177,0.4090442,0.3677689,0.179,0.571249,0.688283,0.252,0.6474368,0.3144198,0.279,0.3938853,0.4645053,0.221,0.7734216,0.5295312,0.164,0.3627561,0.4055254,0.202,0.3094209,0.3176348,0.13,0.4413419,0.4879967,0.115,0.4372467,0.2126573,0.155,0.3599588,0.5571717,0.15,0.3958018,0.2595616,0.162,0.2332589,0.2335519,0.142,1.060425,0.806065,0.471,1.202792,0.998376,0.322,1.361957,0.6863989,0.627,0.4266676,0.3611801,0.143,1.663716,1.644158,0.339,1.103464,0.8929591,0.424,0.9987843,0.6291534,0.354,1.092123,0.5492765,0.309,1.170228,0.9931635,0.342,1.46041,0.9632382,0.222,1.530528,0.8769535,0.758,0.6778513,0.5080537,0.175,1.498707,1.135506,0.852,0.22226,0.2651543,0.224,0.35976,0.4355009,0.153,1.185563,0.5532716,0.271,0.3224913,0.2321502,0.173,0.438773,0.502079,0.308,0.4610326,0.2779238,0.189,0.3518112,0.3678092,0.246,0.1936258,0.2247528,0.147,0.324181,0.3709598,0.1,0.4010884,0.3402607,0.17,0.3733607,0.2754814,0.208,0.4339506,0.378937,0.167,0.2855898,0.2743344,0.281,0.2191603,0.2123788,0.14,0.162296,0.1638545,0.0914,0.2433796,0.2316926,0.165,0.4249511,0.3250178,0.137,0.2362766,0.2563227,0.141,0.1965597,0.2568029,0.123,0.4395535,0.4554847,0.327,0.4255205,0.608478,0.193,0.3051235,0.2383486,0.127,0.3205636,0.2997802,0.168,1.655915,0.7722643,0.553,0.2988597,0.4101974,0.212,0.6169698,0.5441858,0.192,0.1641637,0.1759066,0.187
0.35,0.3012313,0.23734,0.129,0.6615194,0.7761812,0.235,0.658668,0.6009294,0.199,0.6243798,0.4693942,0.239,0.3310151,0.353736,0.133,0.1818661,0.1478728,0.115,2.250737,2.10919,0.373,0.4228563,0.4525883,0.236,0.579905,0.6526021,0.192,0.61222,0.7603099,0.168,0.4163944,0.377603,0.109,0.7615177,1.6678,0.229,0.1977057,0.1559583,0.121,0.2744128,0.4363252,0.196,0.4054818,0.490957,0.198,0.4337226,0.6561801,0.34,1.347017,1.427752,1.28,0.2914998,0.3914205,0.121,0.6079034,0.4248339,0.106,0.1585869,0.1804581,0.164,0.5941453,0.8723843,0.379,0.3878131,0.4705737,0.25,0.2705106,0.2850327,0.118,0.3053102,0.3523027,0.216,0.4231169,0.6674324,0.0993,0.3145764,0.3857535,0.242,0.3895114,0.2355093,0.14,0.644366,0.4826175,0.126,1.214043,0.8284778,0.385,0.2412281,0.2335021,0.146,0.2193117,0.3416244,0.187,0.5839559,0.5470893,0.224,0.3529242,0.2848302,0.184,0.3916297,0.342526,0.167,0.5817386,0.6636941,0.256,0.7061692,0.3184781,0.279,0.4126227,0.4870668,0.216,0.7653787,0.4968712,0.174,0.3853201,0.4047238,0.198,0.2842815,0.2927608,0.129,0.4577736,0.4895006,0.121,0.4370232,0.2139754,0.158,0.364862,0.5341652,0.161,0.427052,0.2639557,0.172,0.2073904,0.228957,0.151,1.107153,0.7838964,0.499,1.242607,1.093111,0.301,1.41428,0.6989281,0.61,0.4419207,0.35391,0.142,1.529211,1.415174,0.332,1.073256,0.9128488,0.476,1.049469,0.7411904,0.386,1.139432,0.5736726,0.306,1.109181,0.9328515,0.317,1.275263,0.914309,0.24,1.46541,0.8903581,0.655,0.7145824,0.4935641,0.179,1.434008,1.055956,0.842,0.2387835,0.2454501,0.201,0.3585254,0.4752291,0.146,1.150893,0.5351677,0.256,0.331964,0.2470603,0.159,0.4346431,0.5154575,0.307,0.4990062,0.2639604,0.182,0.3944134,0.3837727,0.242,0.2151544,0.2175051,0.143,0.3129068,0.3651428,0.102,0.4007788,0.3469003,0.156,0.3576746,0.2677675,0.177,0.4562286,0.396764,0.176,0.3124558,0.2779809,0.267,0.2175872,0.2221914,0.154,0.1674415,0.1697743,0.0919,0.2357661,0.2589133,0.163,0.389554,0.3393063,0.124,0.2520425,0.2363961,0.126,0.2048095,0.2732561,0.131,0.4157748,0.4277143,0.307,0.4212948,0.5563719,0.181,0.3203452,0.2497777,0.131,0.3171059,0.3111606,0.167,1.651864,0.82443,0.585,0.2892488,0.4266892,0.23,0.5822726,0.5274575,0.175,0.170262,0.1702684,0.178
0.36,0.2779649,0.2424432,0.145,0.6882874,0.7172405,0.234,0.6498337,0.6452727,0.198,0.6938691,0.4694223,0.238,0.3384177,0.3551652,0.159,0.1905229,0.1473077,0.123,2.175198,1.990175,0.388,0.4358395,0.4643525,0.246,0.6819582,0.6614218,0.207,0.5889637,0.8261812,0.151,0.439974,0.4057508,0.11,0.7434446,1.634417,0.21,0.1808497,0.1614522,0.117,0.3096978,0.4563043,0.195,0.4236625,0.4455171,0.186,0.4089372,0.6345616,0.316,1.461578,1.562413,1.3,0.310022,0.3844865,0.132,0.5720947,0.4319422,0.108,0.155523,0.1900684,0.174,0.5350949,0.9129567,0.337,0.3596543,0.5289478,0.273,0.2933696,0.2620612,0.126,0.2661709,0.327598,0.199,0.4110312,0.6320054,0.108,0.3353364,0.3556768,0.242,0.4245642,0.2186433,0.152,0.586672,0.5043997,0.143,1.28677,0.8909236,0.394,0.2434717,0.2264531,0.148,0.2293981,0.2934451,0.181,0.5975506,0.5258254,0.213,0.3648095,0.3003141,0.195,0.3654144,0.3334078,0.172,0.5914041,0.6771324,0.249,0.7430412,0.3176074,0.288,0.428993,0.4879773,0.194,0.7144997,0.4855239,0.167,0.3596185,0.3895682,0.18,0.2519392,0.2906866,0.128,0.486735,0.5531578,0.118,0.4686616,0.2461659,0.163,0.3529392,0.4884863,0.164,0.4545531,0.247551,0.168,0.1794244,0.2087584,0.142,1.059917,0.7750123,0.504,1.187679,1.191895,0.307,1.463139,0.7075469,0.59,0.457848,0.3666583,0.145,1.449788,1.101433,0.344,1.153574,1.012769,0.499,1.100743,0.8640429,0.433,1.129373,0.5953043,0.314,1.017042,0.8813041,0.359,1.034575,0.8681985,0.259,1.522528,0.949946,0.762,0.7507029,0.478626,0.196,1.518,0.9235445,0.909,0.2574607,0.2362589,0.187,0.3484935,0.4918638,0.15,1.104856,0.5096687,0.28,0.3582261,0.2467373,0.146,0.4484533,0.4905252,0.297,0.499172,0.2813193,0.174,0.4192687,0.3863329,0.224,0.2498627,0.2010819,0.14,0.2893036,0.4074998,0.108,0.4181651,0.3568999,0.155,0.353147,0.2711434,0.173,0.5239245,0.4338095,0.187,0.3026341,0.2730039,0.296,0.2109903,0.224407,0.153,0.1780891,0.1733704,0.0962,0.2323652,0.2547497,0.17,0.3576614,0.3409665,0.121,0.2646046,0.2349671,0.126,0.2096369,0.2859604,0.133,0.4054831,0.4160274,0.268,0.4537528,0.5476563,0.175,0.3589862,0.2544216,0.127,0.320668,0.300952,0.165,1.585823,0.804998,0.569,0.2670909,0.4170821,0.246,0.5387954,0.5485593,0.155,0.1752598,0.1566106,0.161
0.38,0.2688451,0.2624668,0.165,0.7166158,0.7137417,0.283,0.6267982,0.6347533,0.21,0.7590879,0.4432479,0.225,0.3111074,0.3009502,0.159,0.1679744,0.1359264,0.131,1.966259,1.841363,0.393,0.4607063,0.4784327,0.252,0.8350168,0.649748,0.242,0.5936171,0.7614399,0.162,0.5092049,0.4527427,0.115,0.7502116,2.013598,0.237,0.1737043,0.1976919,0.132,0.30942,0.479539,0.164,0.3382054,0.4871097,0.185,0.3880473,0.5335106,0.225,1.776241,1.864544,1.46,0.3119243,0.3751293,0.13,0.5056113,0.3635085,0.119,0.1370169,0.1870317,0.184,0.5708902,0.9001418,0.271,0.3202123,0.5881609,0.312,0.3013124,0.2273021,0.123,0.2605257,0.3488546,0.178,0.3912156,0.5696833,0.125,0.3407895,0.2967049,0.208,0.5198886,0.2860522,0.143,0.5199248,0.4847768,0.167,1.283674,0.9775286,0.388,0.2485173,0.218715,0.161,0.2256553,0.2872769,0.173,0.5108754,0.5452781,0.219,0.3228487,0.3083591,0.214,0.4083548,0.3618899,0.206,0.5881956,0.7286353,0.293,0.7353945,0.3152525,0.3,0.4130182,0.459315,0.184,0.6994404,0.5097021,0.154,0.3749731,0.3338219,0.142,0.2188383,0.3677776,0.13,0.5187437,0.6092834,0.128,0.4714744,0.276709,0.178,0.3154439,0.461815,0.188,0.4848624,0.245275,0.199,0.1592452,0.19073,0.115,0.8991404,0.7561684,0.457,1.027262,1.237997,0.415,1.468354,0.7208507,0.587,0.4664786,0.3893889,0.135,1.339131,0.8968699,0.398,1.366811,1.034073,0.547,1.077949,0.9471744,0.374,0.9572716,0.5544894,0.308,0.9535686,0.8445629,0.392,0.9706002,0.809628,0.252,1.488367,1.139763,0.909,0.81064,0.4916265,0.208,1.84916,0.8778139,0.928,0.253059,0.2525109,0.186,0.3785532,0.4431654,0.195,0.9852622,0.6318358,0.269,0.3604829,0.2885276,0.146,0.5219664,0.5612852,0.276,0.4527785,0.3035702,0.19,0.4580144,0.3795882,0.219,0.2987826,0.189098,0.131,0.3425275,0.4199899,0.129,0.4538407,0.4444399,0.176,0.3559077,0.3632934,0.152,0.5329043,0.5129868,0.173,0.2906099,0.2714196,0.263,0.207722,0.2273956,0.14,0.2214341,0.2019167,0.0972,0.2242774,0.2047853,0.185,0.4037148,0.3771292,0.119,0.287338,0.2305028,0.125,0.2070796,0.2386455,0.132,0.3949209,0.4477472,0.332,0.517216,0.5320104,0.177,0.3981695,0.2562388,0.109,0.2863728,0.3164689,0.164,1.550097,0.6746535,0.571,0.2787347,0.401753,0.26,0.458558,0.6278945,0.166,0.1576575,0.147713,0.159
